#Mean	38.120
#Median	38
#Mode	38
#STDev	5.991
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	1
22	8
23	5
24	6
25	21
26	27
27	49
28	108
29	136
30	212
31	251
32	303
33	314
34	405
35	417
36	429
37	500
38	510
39	493
40	382
41	339
42	286
43	207
44	203
45	184
46	150
47	113
48	93
49	77
50	63
51	50
52	53
53	44
54	45
55	28
56	20
57	5
58	5
59	2
60	1
61	0
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
