#Mean	525.367
#Median	516
#Mode	506
#STDev	133.025
#PercentOfPairs	100.000
#InsertSize	Count
69	1
112	1
125	1
127	1
128	1
131	1
133	1
135	1
136	1
138	3
140	1
141	3
144	5
145	3
147	2
150	1
151	1
152	1
157	2
159	1
161	1
169	1
172	1
174	2
178	1
179	1
185	3
189	1
190	2
193	1
194	1
196	1
197	1
198	1
200	1
202	2
203	1
204	2
208	1
209	2
214	3
215	2
217	1
219	1
220	1
222	1
224	2
226	1
227	1
230	1
231	1
232	4
236	2
238	1
239	2
241	1
242	2
246	1
248	2
249	1
250	1
253	1
256	1
258	1
259	1
260	2
261	1
262	1
263	2
265	6
266	2
267	5
268	5
269	2
270	4
272	1
273	2
275	2
276	1
277	1
280	1
281	1
283	1
284	3
285	3
286	3
287	2
288	3
289	2
290	5
291	3
292	2
293	4
294	2
295	3
296	3
297	3
298	3
299	3
300	1
301	2
302	5
303	1
304	6
305	2
306	2
307	3
308	5
309	2
310	8
311	6
312	3
313	3
314	4
315	3
316	1
317	5
318	1
319	3
320	6
321	6
322	3
323	5
324	5
325	2
326	6
327	3
328	1
329	6
330	5
331	5
332	5
333	3
334	6
335	4
336	14
337	9
338	5
339	4
340	4
341	4
342	6
343	4
344	6
345	7
346	7
347	7
348	2
349	1
350	7
351	10
352	8
353	2
354	6
355	12
356	4
357	7
358	11
359	6
360	10
361	12
362	3
363	9
364	10
365	6
366	6
367	15
368	9
369	9
370	17
371	10
372	7
373	8
374	12
375	12
376	9
377	8
378	2
379	7
380	15
381	4
382	11
383	12
384	8
385	6
386	9
387	9
388	14
389	16
390	7
391	10
392	12
393	12
394	4
395	11
396	9
397	12
398	12
399	14
400	17
401	12
402	22
403	13
404	20
405	17
406	8
407	15
408	15
409	10
410	19
411	14
412	18
413	14
414	11
415	12
416	12
417	24
418	22
419	14
420	18
421	18
422	12
423	21
424	16
425	12
426	11
427	13
428	22
429	20
430	18
431	14
432	16
433	8
434	15
435	19
436	24
437	11
438	20
439	14
440	14
441	13
442	20
443	33
444	16
445	17
446	15
447	19
448	17
449	19
450	16
451	15
452	11
453	17
454	30
455	23
456	24
457	19
458	28
459	18
460	23
461	27
462	24
463	15
464	22
465	20
466	19
467	26
468	23
469	18
470	26
471	19
472	24
473	19
474	31
475	22
476	13
477	23
478	28
479	26
480	29
481	22
482	21
483	22
484	21
485	30
486	27
487	20
488	20
489	22
490	13
491	33
492	30
493	16
494	19
495	24
496	25
497	31
498	19
499	24
500	24
501	26
502	30
503	22
504	36
505	31
506	36
507	23
508	28
509	13
510	26
511	23
512	32
513	19
514	21
515	20
516	21
517	24
518	28
519	30
520	26
521	23
522	22
523	31
524	28
525	26
526	31
527	29
528	18
529	26
530	24
531	17
532	21
533	24
534	16
535	27
536	26
537	22
538	17
539	23
540	20
541	20
542	13
543	15
544	27
545	26
546	23
547	22
548	18
549	14
550	29
551	27
552	17
553	16
554	17
555	16
556	20
557	28
558	22
559	13
560	20
561	16
562	10
563	12
564	24
565	11
566	17
567	20
568	14
569	18
570	25
571	13
572	17
573	20
574	19
575	12
576	15
577	25
578	18
579	22
580	12
581	11
582	9
583	13
584	15
585	28
586	16
587	18
588	27
589	27
590	21
591	21
592	13
593	11
594	15
595	14
596	11
597	16
598	12
599	16
600	25
601	16
602	13
603	12
604	16
605	11
606	14
607	20
608	16
609	13
610	11
611	15
612	17
613	13
614	14
615	14
616	10
617	23
618	14
619	14
620	6
621	20
622	14
623	21
624	15
625	22
626	13
627	10
628	12
629	10
630	8
631	11
632	9
633	10
634	8
635	12
636	17
637	7
638	12
639	9
640	8
641	13
642	8
643	9
644	7
645	17
646	13
647	7
648	12
649	12
650	8
651	6
652	6
653	4
654	9
655	9
656	12
657	8
658	8
659	11
660	15
661	9
662	9
663	7
664	16
665	12
666	10
667	14
668	11
669	18
670	7
671	6
672	5
673	7
674	6
675	3
676	12
677	9
678	12
679	2
680	12
681	8
682	8
683	5
684	8
685	8
686	9
687	4
688	4
689	1
690	7
691	8
692	4
693	4
694	7
695	13
696	7
697	8
698	10
699	14
700	3
701	8
702	5
703	5
704	3
705	7
706	7
707	7
708	10
709	2
710	6
711	5
712	3
713	3
714	4
715	8
716	4
717	10
718	3
719	8
720	5
721	9
722	4
723	4
724	3
725	6
726	3
727	7
728	5
729	2
730	8
731	3
732	2
733	5
734	5
735	2
736	6
737	3
738	5
739	3
740	6
741	2
742	6
743	1
744	4
745	4
746	1
747	4
748	4
750	1
751	2
752	5
753	3
754	6
755	1
756	7
757	4
758	1
759	4
760	2
761	1
762	4
763	7
764	1
765	2
766	2
767	2
768	2
769	2
770	3
771	6
772	1
773	5
774	2
775	5
776	4
777	1
778	4
779	3
780	3
781	3
782	1
783	3
784	2
785	1
786	2
787	2
788	5
790	7
792	4
793	1
794	1
795	1
796	5
799	1
803	1
804	6
805	5
806	3
807	4
808	3
809	3
811	1
813	2
814	6
817	1
819	1
821	1
822	1
823	1
824	2
825	1
826	1
