#Mean	37.823
#Median	37
#Mode	36
#STDev	5.943
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	1
16	1
17	0
18	0
19	2
20	6
21	8
22	18
23	36
24	76
25	114
26	239
27	402
28	673
29	931
30	1237
31	1591
32	1829
33	2124
34	2220
35	2504
36	2889
37	2864
38	2873
39	2610
40	2216
41	1946
42	1686
43	1431
44	1173
45	1019
46	809
47	601
48	541
49	468
50	348
51	317
52	267
53	231
54	204
55	91
56	80
57	43
58	22
59	8
60	5
61	9
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
