#Mean	37.854
#Median	37
#Mode	38
#STDev	5.972
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	2
20	9
21	7
22	17
23	42
24	65
25	114
26	244
27	447
28	633
29	989
30	1172
31	1463
32	1771
33	2108
34	2334
35	2623
36	2718
37	2868
38	2883
39	2708
40	2335
41	1945
42	1642
43	1385
44	1132
45	952
46	774
47	624
48	545
49	438
50	383
51	282
52	271
53	254
54	203
55	139
56	101
57	56
58	23
59	6
60	4
61	1
62	1
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
