#Mean	37.799
#Median	37
#Mode	37
#STDev	5.968
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	4
21	11
22	16
23	46
24	88
25	129
26	232
27	422
28	660
29	932
30	1320
31	1601
32	1856
33	2039
34	2346
35	2609
36	2673
37	2870
38	2840
39	2620
40	2399
41	1939
42	1699
43	1361
44	1150
45	950
46	806
47	654
48	547
49	447
50	372
51	308
52	268
53	234
54	205
55	131
56	80
57	34
58	22
59	8
60	8
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
