#Mean	37.760
#Median	37
#Mode	37
#STDev	5.916
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	4
20	6
21	13
22	22
23	31
24	67
25	115
26	240
27	396
28	641
29	988
30	1290
31	1572
32	1889
33	2130
34	2207
35	2634
36	2824
37	2912
38	2901
39	2642
40	2323
41	1980
42	1656
43	1296
44	1159
45	915
46	833
47	652
48	519
49	463
50	350
51	264
52	267
53	227
54	155
55	150
56	82
57	46
58	18
59	9
60	8
61	3
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
