#Deviation	4.4737	4.7145
#Avg_STDev	6.987
#Diversity	4.408
#Entropy	0.108
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.676	21.604	19.954	33.799	21.346	19.117
2	34.167	25.402	22.000	33.907	24.755	21.627
3	35.612	26.145	22.356	35.089	25.469	21.762
4	35.808	26.436	23.125	35.321	25.362	21.112
5	35.908	26.649	22.660	35.540	25.778	22.062
6	37.049	27.212	23.316	36.528	25.749	22.053
7	37.097	27.412	23.645	36.497	25.694	21.577
8	37.111	27.323	23.698	36.656	26.188	22.346
9	37.135	27.414	23.861	36.641	25.940	22.155
10	37.148	27.421	24.191	36.705	26.216	22.366
11	37.157	27.453	23.806	36.713	26.204	21.779
12	37.123	27.265	24.147	36.724	26.157	22.136
13	37.121	27.363	24.002	36.657	26.085	22.118
14	37.133	27.432	24.359	36.642	25.989	21.954
15	37.055	27.107	24.176	36.596	25.836	21.594
16	37.048	27.093	23.973	36.542	25.671	21.594
17	37.011	26.939	23.195	36.594	25.842	21.936
18	37.043	27.121	24.117	36.488	25.703	21.307
19	37.037	27.075	24.176	36.382	25.425	22.193
20	36.999	27.014	23.465	36.485	25.644	21.813
21	36.947	26.777	23.465	36.429	25.535	21.277
22	36.958	26.763	22.788	36.410	25.342	21.496
23	36.961	26.853	23.148	36.373	25.304	21.346
24	36.879	26.599	23.291	36.298	25.187	20.896
25	36.925	26.757	23.752	36.248	25.189	21.053
26	36.871	26.385	23.291	36.317	25.220	21.385
27	36.856	26.423	22.788	36.256	25.074	20.924
28	36.788	26.135	23.032	36.276	25.166	21.112
29	36.733	25.901	22.317	36.175	24.815	20.731
30	36.709	25.931	22.416	36.231	25.026	20.910
31	36.693	25.866	21.196	36.121	24.789	20.585
32	36.551	22.456	20.442	36.035	24.520	19.989
33	36.709	25.964	22.724	36.173	24.970	20.534
34	36.678	25.814	22.557	36.026	24.643	21.053
35	36.698	25.837	22.279	35.986	24.561	20.605
36	36.695	25.807	22.165	36.066	24.715	20.394
37	36.682	25.817	22.639	36.043	24.572	20.277
38	36.639	25.519	21.555	36.015	24.589	20.116
39	36.624	25.665	21.806	35.977	24.467	19.933
40	36.599	25.554	21.427	35.894	24.172	19.822
41	36.572	25.459	21.482	35.877	24.197	19.916
42	36.537	25.291	21.458	35.785	24.131	19.526
43	36.554	25.398	21.506	35.855	24.223	19.944
44	36.563	25.452	21.458	35.723	24.023	19.844
45	36.568	25.510	21.654	35.806	24.213	20.070
46	36.520	25.347	21.211	35.718	23.975	19.833
47	36.585	25.479	21.571	35.738	24.082	19.557
48	36.501	25.190	21.380	35.702	23.871	19.420
49	36.561	25.411	21.395	35.697	23.894	19.192
50	36.539	25.321	21.571	35.688	24.009	19.978
51	36.490	25.322	21.006	35.573	23.785	18.812
52	36.428	25.033	21.122	35.519	23.686	18.935
53	36.417	25.061	21.166	35.540	23.736	19.682
54	36.419	25.085	20.892	35.435	23.514	18.642
55	36.398	25.115	20.892	35.384	23.474	18.979
56	36.387	24.989	20.977	35.349	23.404	18.756
57	36.390	25.091	20.782	35.307	23.385	18.842
58	36.415	25.104	20.892	35.288	23.399	18.908
59	36.378	24.892	20.823	35.192	23.192	18.794
60	36.365	24.910	21.034	35.143	23.181	18.486
61	36.298	24.809	20.674	35.142	23.193	18.575
62	36.335	24.914	20.197	35.118	23.121	18.057
63	36.292	24.708	20.467	35.245	23.341	18.917
64	36.263	24.750	20.404	35.248	23.372	18.803
65	36.247	24.760	20.392	35.215	23.290	18.462
66	36.240	24.677	20.480	35.144	23.121	18.510
67	36.208	24.642	20.209	35.149	23.178	18.236
68	36.230	24.689	20.505	35.135	23.121	18.305
69	36.207	24.601	20.417	35.111	23.064	18.236
70	36.207	24.623	20.115	35.059	23.049	18.109
71	36.147	24.463	20.355	35.016	22.942	17.782
72	36.132	24.384	20.209	35.024	22.937	18.228
73	36.182	24.572	20.057	34.988	22.919	17.900
74	36.114	24.407	20.150	34.947	22.823	17.960
75	36.088	24.289	20.103	34.962	22.936	18.176
76	35.726	24.175	19.799	34.540	23.095	18.617
77	35.958	24.301	19.475	34.874	23.080	18.820
78	35.991	24.193	19.767	34.987	23.031	18.777
79	36.030	24.238	19.703	35.058	23.008	18.414
80	35.987	23.972	19.521	35.116	23.123	18.236
81	36.035	24.171	19.876	35.056	23.054	18.274
82	36.022	24.254	19.598	35.023	22.991	18.101
83	35.983	24.018	19.366	34.966	22.827	17.562
84	35.978	24.037	19.495	34.982	22.904	17.978
85	35.973	24.041	19.141	34.931	22.742	17.939
86	35.878	23.860	19.090	34.900	22.668	17.634
87	35.934	23.925	19.356	34.833	22.656	17.789
88	35.923	24.065	18.936	34.807	22.630	17.803
89	35.884	23.920	19.164	34.682	22.396	17.343
90	35.847	23.777	18.577	34.757	22.605	17.485
91	35.886	23.901	19.425	34.730	22.551	17.343
92	35.872	23.936	18.945	34.724	22.532	17.681
93	35.826	23.815	19.117	34.648	22.378	17.291
94	35.750	23.627	18.804	34.631	22.432	17.183
95	35.735	23.655	18.652	34.614	22.403	17.243
96	35.755	23.676	18.753	34.571	22.349	17.201
97	35.737	23.645	18.602	34.533	22.253	16.911
98	35.751	23.739	18.440	34.447	22.164	16.923
99	35.716	23.674	18.635	34.520	22.283	16.828
100	35.633	23.367	18.246	34.380	22.112	16.763
101	35.667	23.582	18.464	34.312	22.060	16.872
102	35.711	23.682	18.668	34.298	22.061	16.688
103	35.589	23.329	18.216	34.263	21.997	16.635
104	35.572	23.332	18.338	34.197	21.927	16.598
105	35.526	23.287	18.167	34.144	21.896	16.410
106	35.508	23.235	17.960	34.159	21.903	16.336
107	35.518	23.333	17.945	34.050	21.799	16.243
108	35.486	23.233	17.945	33.972	21.715	16.345
109	35.502	23.309	18.038	33.885	21.575	15.969
110	35.322	23.016	17.357	33.863	21.566	16.005
111	35.302	22.901	17.406	33.829	21.553	15.884
112	35.319	22.922	17.485	33.734	21.370	15.732
113	35.301	22.979	17.332	33.674	21.326	15.832
114	35.307	23.011	17.559	33.509	21.112	15.549
115	35.261	22.927	17.585	33.528	21.152	15.726
116	35.129	22.643	17.196	33.464	21.022	15.543
117	35.111	22.685	17.431	33.428	21.005	15.567
118	35.093	22.750	17.205	33.360	20.921	15.484
119	35.081	22.746	17.006	33.305	20.848	15.345
120	35.092	22.737	17.438	33.250	20.740	15.384
121	35.098	22.691	17.134	33.130	20.523	15.226
122	35.021	22.600	17.064	33.086	20.486	14.855
123	35.003	22.578	16.972	33.047	20.440	15.132
124	34.964	22.507	16.567	32.920	20.176	14.844
125	34.927	22.442	16.905	32.859	20.107	14.677
126	34.877	22.355	16.692	32.801	20.030	14.971
127	34.845	22.328	16.882	32.760	19.902	14.652
128	34.808	22.288	16.677	32.717	19.907	14.991
129	34.722	22.103	16.567	32.503	19.631	14.593
130	34.709	22.006	16.614	32.457	19.601	14.567
131	34.648	21.975	16.417	32.421	19.492	14.568
132	34.555	21.767	16.562	32.275	19.349	14.341
133	34.576	21.854	16.588	32.304	19.402	14.301
134	34.510	21.748	16.282	32.147	19.278	14.318
135	34.443	21.641	16.098	31.940	19.060	13.907
136	34.367	21.499	15.984	31.958	19.132	14.178
137	34.277	21.376	15.948	31.998	19.179	14.017
138	34.234	21.294	16.015	31.826	18.975	14.023
139	34.257	21.323	16.107	31.609	18.806	13.758
140	34.211	21.254	15.993	31.713	18.865	13.825
141	34.137	21.186	15.872	31.705	18.924	14.069
142	34.076	21.107	15.687	31.520	18.710	13.905
143	33.962	20.944	15.542	31.461	18.672	13.696
144	33.955	20.998	15.446	31.352	18.627	13.541
145	33.901	20.912	15.559	31.337	18.604	13.822
146	33.842	20.846	15.600	31.289	18.542	13.509
147	33.836	20.875	15.641	31.308	18.619	13.829
148	33.819	20.785	15.650	31.147	18.453	13.424
149	33.793	20.862	15.704	31.045	18.394	13.445
150	33.632	20.651	15.349	30.958	18.391	13.442
151	31.957	19.206	13.907	29.340	17.230	11.994
