#Deviation	4.5152	4.7824
#Avg_STDev	7.126
#Diversity	4.563
#Entropy	0.109
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.614	21.550	19.451	33.705	21.096	18.683
2	34.117	25.209	21.772	33.827	24.588	20.790
3	35.559	26.033	22.501	35.028	25.296	21.586
4	35.699	25.955	22.760	35.269	25.059	20.804
5	35.834	26.380	23.416	35.472	25.419	21.935
6	36.937	26.659	22.923	36.496	25.735	21.669
7	37.033	26.951	23.698	36.441	25.559	21.603
8	37.059	27.013	23.198	36.638	26.030	22.511
9	37.097	27.186	23.832	36.578	25.756	21.873
10	37.073	27.058	23.887	36.614	25.973	21.586
11	37.051	26.911	23.317	36.647	25.861	21.882
12	37.047	26.984	23.036	36.665	26.032	22.161
13	37.016	26.940	23.198	36.638	25.919	22.161
14	37.009	26.916	23.671	36.593	25.825	22.450
15	37.064	27.118	23.366	36.546	25.683	21.256
16	37.029	27.037	23.293	36.483	25.530	21.410
17	37.006	26.817	23.269	36.494	25.569	21.685
18	36.977	26.876	23.805	36.396	25.375	21.538
19	36.932	26.606	23.943	36.362	25.361	21.333
20	36.956	26.661	23.366	36.396	25.371	21.211
21	36.914	26.718	23.391	36.415	25.465	21.395
22	36.884	26.550	23.491	36.337	25.114	21.021
23	36.856	26.439	23.081	36.325	25.257	21.006
24	36.852	26.452	23.198	36.171	24.904	20.964
25	36.865	26.558	23.466	36.130	24.818	20.811
26	36.809	26.114	22.382	36.227	25.072	20.624
27	36.755	26.002	22.363	36.208	25.072	21.196
28	36.735	25.945	22.402	36.190	25.042	20.797
29	36.712	25.899	22.229	36.103	24.756	20.236
30	36.693	25.794	22.583	36.156	24.881	20.663
31	36.606	25.454	21.032	36.085	24.685	20.508
32	36.407	22.025	20.193	35.966	24.426	19.992
33	36.600	25.445	21.516	36.029	24.511	20.432
34	36.575	25.455	22.135	35.912	24.384	20.026
35	36.562	25.451	21.313	35.863	24.371	19.804
36	36.576	25.313	21.638	35.917	24.389	19.782
37	36.571	25.474	21.581	35.863	24.320	19.825
38	36.528	25.210	21.398	35.855	24.257	19.634
39	36.548	25.493	21.832	35.875	24.261	19.655
40	36.573	25.426	21.798	35.820	24.192	19.541
41	36.525	25.124	21.484	35.779	24.021	19.597
42	36.498	25.286	21.237	35.758	23.999	19.644
43	36.456	25.029	21.344	35.803	24.110	19.814
44	36.490	25.241	20.961	35.687	23.918	19.303
45	36.463	25.031	21.003	35.717	23.998	19.420
46	36.480	25.239	21.469	35.634	23.732	19.332
47	36.427	25.027	20.932	35.641	23.833	19.322
48	36.403	24.991	20.989	35.628	23.741	19.175
49	36.386	24.954	20.754	35.588	23.625	19.193
50	36.398	25.036	20.727	35.527	23.650	19.179
51	36.385	24.949	21.148	35.452	23.491	18.768
52	36.361	24.839	20.946	35.423	23.540	18.592
53	36.344	24.896	20.961	35.504	23.734	19.592
54	36.353	24.973	20.727	35.386	23.452	19.014
55	36.290	24.800	20.211	35.376	23.519	18.683
56	36.234	24.604	20.583	35.225	23.258	18.479
57	36.222	24.572	20.583	35.204	23.262	18.776
58	36.223	24.581	20.714	35.227	23.220	18.543
59	36.241	24.643	20.271	35.085	23.032	18.208
60	36.226	24.637	20.283	35.035	22.922	18.090
61	36.159	24.381	19.729	35.012	22.931	18.068
62	36.189	24.415	20.025	35.013	22.970	18.338
63	36.224	24.564	20.356	35.106	23.137	18.408
64	36.205	24.583	20.795	35.040	22.900	18.292
65	36.112	24.296	20.563	35.062	22.993	18.330
66	36.159	24.442	20.141	35.060	23.036	18.075
67	36.113	24.356	19.750	35.104	23.056	18.171
68	36.050	24.220	19.750	35.005	22.924	18.186
69	36.064	24.197	20.025	34.966	22.809	18.265
70	36.077	24.184	19.880	34.924	22.817	18.105
71	36.053	24.113	19.924	34.889	22.742	17.640
72	36.064	24.253	19.750	34.873	22.718	18.156
73	36.031	24.156	19.969	34.864	22.729	17.849
74	36.036	24.214	19.729	34.823	22.707	17.780
75	35.952	23.961	19.324	34.803	22.624	17.780
76	35.657	24.094	19.382	34.394	22.837	18.134
77	35.868	24.060	19.771	34.683	22.765	18.246
78	35.926	24.100	19.891	34.963	23.026	18.156
79	35.946	24.028	19.491	34.953	22.870	18.338
80	35.930	23.948	19.660	34.968	22.883	18.017
81	35.917	24.046	19.511	34.962	22.840	18.054
82	35.924	23.933	19.144	34.900	22.779	18.345
83	35.912	23.888	18.957	34.885	22.729	17.780
84	35.831	23.843	19.392	34.866	22.727	17.646
85	35.822	23.777	18.587	34.787	22.534	17.298
86	35.746	23.601	18.762	34.760	22.562	17.620
87	35.795	23.689	18.653	34.790	22.584	17.372
88	35.709	23.520	18.326	34.750	22.589	17.322
89	35.734	23.608	18.891	34.661	22.372	17.178
90	35.703	23.520	18.661	34.638	22.343	17.108
91	35.712	23.584	18.669	34.605	22.303	17.223
92	35.724	23.646	18.341	34.604	22.357	17.102
93	35.671	23.558	18.419	34.583	22.412	17.232
94	35.620	23.455	18.636	34.545	22.285	17.090
95	35.643	23.492	18.356	34.392	22.099	16.810
96	35.682	23.629	18.295	34.416	22.134	16.655
97	35.644	23.467	18.466	34.371	22.073	16.708
98	35.612	23.385	18.050	34.332	22.064	16.793
99	35.591	23.419	18.620	34.266	21.975	16.665
100	35.548	23.357	18.318	34.272	22.012	16.450
101	35.534	23.297	18.303	34.291	22.057	16.577
102	35.506	23.265	18.101	34.178	21.917	16.455
103	35.384	23.021	17.508	34.146	21.908	16.475
104	35.364	23.007	17.866	34.066	21.792	16.202
105	35.405	23.094	17.901	33.979	21.696	16.207
106	35.412	23.107	17.894	33.958	21.622	16.356
107	35.306	22.873	17.866	33.891	21.527	16.008
108	35.336	23.042	17.579	33.848	21.583	16.122
109	35.310	23.003	17.757	33.734	21.386	15.715
110	35.233	22.847	17.358	33.653	21.362	15.792
111	35.218	22.908	17.315	33.621	21.279	15.623
112	35.212	22.795	17.595	33.658	21.291	15.517
113	35.134	22.695	16.942	33.544	21.244	15.892
114	35.138	22.684	17.282	33.375	21.038	15.320
115	35.084	22.630	17.414	33.413	21.029	15.374
116	34.973	22.402	16.936	33.310	20.883	15.177
117	34.930	22.415	17.243	33.274	20.788	15.222
118	35.013	22.599	16.953	33.239	20.774	15.300
119	34.892	22.380	17.119	33.168	20.697	15.102
120	34.958	22.507	16.777	33.041	20.533	15.190
121	34.945	22.487	16.925	32.953	20.376	14.878
122	34.918	22.369	16.842	32.955	20.342	14.807
123	34.903	22.428	16.645	32.885	20.251	14.945
124	34.888	22.393	16.441	32.780	20.105	14.726
125	34.854	22.331	16.810	32.739	20.019	14.633
126	34.695	21.980	16.199	32.624	19.835	14.528
127	34.684	22.129	16.436	32.616	19.796	14.669
128	34.656	22.008	16.557	32.521	19.652	14.527
129	34.535	21.822	16.294	32.381	19.504	14.556
130	34.528	21.809	16.152	32.263	19.436	14.352
131	34.480	21.650	15.898	32.246	19.351	14.242
132	34.346	21.537	16.073	32.127	19.216	14.169
133	34.410	21.589	15.764	31.973	19.044	14.147
134	34.283	21.375	16.014	31.911	18.995	14.141
135	34.190	21.215	15.672	31.827	18.963	13.898
136	34.205	21.245	15.752	31.776	18.946	14.018
137	34.122	21.218	15.756	31.740	18.912	13.854
138	34.064	21.115	15.577	31.671	18.828	13.759
139	34.074	21.057	15.581	31.437	18.660	13.520
140	34.039	21.008	15.730	31.501	18.654	13.654
141	33.938	20.908	15.436	31.411	18.633	13.778
142	33.881	20.835	15.581	31.374	18.622	13.495
143	33.818	20.811	15.480	31.262	18.551	13.597
144	33.729	20.684	15.385	31.196	18.488	13.514
145	33.648	20.609	15.250	31.158	18.454	13.583
146	33.615	20.549	15.243	31.175	18.484	13.582
147	33.603	20.543	15.098	31.022	18.357	13.280
148	33.637	20.622	15.416	30.939	18.323	13.139
149	33.537	20.525	15.135	30.808	18.222	13.112
150	33.450	20.386	15.076	30.714	18.178	13.002
151	31.705	19.019	13.616	29.200	17.155	11.860
