#Mean	37.843
#Median	37
#Mode	37
#STDev	5.919
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	3
20	7
21	15
22	17
23	38
24	68
25	116
26	237
27	424
28	642
29	873
30	1173
31	1548
32	1784
33	2007
34	2255
35	2537
36	2706
37	2957
38	2879
39	2624
40	2381
41	2001
42	1645
43	1335
44	1112
45	974
46	788
47	613
48	528
49	406
50	360
51	297
52	271
53	227
54	191
55	129
56	78
57	49
58	29
59	3
60	2
61	4
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
