#Mean	37.799
#Median	37
#Mode	38
#STDev	5.939
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	2
20	1
21	8
22	28
23	42
24	74
25	109
26	215
27	392
28	620
29	981
30	1259
31	1606
32	1843
33	2109
34	2297
35	2608
36	2751
37	2804
38	2818
39	2577
40	2289
41	1981
42	1654
43	1408
44	1181
45	950
46	799
47	590
48	508
49	447
50	389
51	326
52	245
53	222
54	201
55	114
56	82
57	36
58	17
59	9
60	8
61	6
62	4
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
