#Mean	37.764
#Median	37
#Mode	37
#STDev	5.948
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	3
20	5
21	11
22	26
23	41
24	68
25	136
26	236
27	416
28	698
29	920
30	1275
31	1589
32	1798
33	1978
34	2334
35	2555
36	2767
37	2884
38	2849
39	2518
40	2292
41	1953
42	1605
43	1326
44	1192
45	967
46	833
47	634
48	498
49	410
50	355
51	291
52	265
53	243
54	181
55	130
56	70
57	42
58	13
59	4
60	12
61	4
62	1
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
