#Mean	37.803
#Median	37
#Mode	37
#STDev	5.911
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	1
21	16
22	20
23	39
24	75
25	122
26	221
27	395
28	597
29	929
30	1274
31	1634
32	1815
33	2179
34	2311
35	2588
36	2820
37	2959
38	2847
39	2728
40	2291
41	1916
42	1751
43	1433
44	1146
45	967
46	798
47	603
48	512
49	446
50	319
51	299
52	256
53	250
54	195
55	148
56	85
57	42
58	18
59	6
60	10
61	2
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
