#Mean	37.819
#Median	37
#Mode	36
#STDev	5.944
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	2
19	1
20	6
21	9
22	29
23	37
24	63
25	134
26	255
27	423
28	626
29	883
30	1185
31	1497
32	1800
33	2076
34	2315
35	2670
36	2907
37	2817
38	2777
39	2591
40	2262
41	1896
42	1571
43	1367
44	1128
45	952
46	813
47	662
48	553
49	447
50	375
51	309
52	300
53	223
54	178
55	123
56	55
57	54
58	16
59	14
60	2
61	0
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
