#Mean	37.886
#Median	37
#Mode	38
#STDev	5.954
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	6
21	15
22	17
23	39
24	76
25	118
26	236
27	397
28	626
29	938
30	1122
31	1483
32	1895
33	2018
34	2288
35	2455
36	2841
37	2778
38	2986
39	2722
40	2353
41	1927
42	1644
43	1357
44	1145
45	974
46	759
47	642
48	558
49	435
50	346
51	299
52	280
53	258
54	172
55	141
56	90
57	50
58	30
59	10
60	8
61	4
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
