#Mean	37.819
#Median	37
#Mode	38
#STDev	5.950
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	4
20	6
21	11
22	21
23	43
24	62
25	102
26	265
27	416
28	656
29	898
30	1267
31	1563
32	1885
33	2068
34	2295
35	2496
36	2714
37	2825
38	2894
39	2609
40	2367
41	1951
42	1654
43	1406
44	1190
45	929
46	769
47	657
48	512
49	454
50	358
51	304
52	273
53	235
54	208
55	127
56	75
57	46
58	17
59	6
60	3
61	3
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
