#Deviation	4.4774	4.7646
#Avg_STDev	7.006
#Diversity	4.433
#Entropy	0.108
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.678	21.642	19.727	33.820	21.408	19.004
2	34.165	25.449	21.773	33.913	24.839	21.372
3	35.612	26.285	22.217	35.118	25.539	21.497
4	35.786	26.282	22.785	35.317	25.214	21.221
5	35.872	26.512	23.329	35.512	25.622	21.634
6	37.087	27.417	23.813	36.507	25.760	21.577
7	37.137	27.282	23.759	36.519	25.929	22.054
8	37.159	27.336	23.426	36.625	26.044	22.530
9	37.175	27.482	24.420	36.628	26.030	21.818
10	37.192	27.510	23.813	36.692	26.251	22.145
11	37.131	27.330	23.628	36.698	26.109	22.054
12	37.145	27.487	23.706	36.685	26.092	21.948
13	37.135	27.464	23.733	36.609	25.898	22.314
14	37.125	27.432	23.654	36.646	26.096	21.692
15	37.139	27.469	24.034	36.510	25.573	21.675
16	37.067	27.158	23.680	36.581	25.930	21.692
17	37.042	27.018	23.759	36.492	25.723	21.162
18	37.045	27.152	24.120	36.453	25.576	21.465
19	37.046	26.995	23.451	36.418	25.617	21.742
20	37.036	27.055	23.140	36.493	25.747	22.145
21	36.995	26.946	23.786	36.421	25.483	20.975
22	36.994	26.927	22.981	36.392	25.347	20.823
23	36.962	26.647	23.140	36.353	25.260	20.885
24	36.980	26.820	23.163	36.252	25.169	21.281
25	36.954	26.767	23.048	36.192	24.987	21.003
26	36.841	26.198	23.026	36.263	25.197	21.296
27	36.854	26.391	23.140	36.220	25.128	20.850
28	36.820	26.189	22.828	36.229	25.074	20.598
29	36.801	26.107	22.418	36.128	24.855	21.118
30	36.709	25.849	22.577	36.138	24.874	20.783
31	36.682	25.667	21.257	36.084	24.798	20.509
32	36.520	22.254	19.937	36.025	24.645	20.228
33	36.700	25.828	22.517	36.098	24.783	20.547
34	36.735	25.911	21.902	35.990	24.492	20.246
35	36.752	25.966	21.972	35.895	24.309	19.914
36	36.685	25.729	22.171	35.993	24.549	20.146
