#Mean	37.843
#Median	37
#Mode	38
#STDev	5.960
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	2
19	3
20	5
21	10
22	29
23	34
24	53
25	122
26	242
27	437
28	621
29	915
30	1262
31	1584
32	1852
33	2007
34	2243
35	2479
36	2795
37	2812
38	2874
39	2667
40	2298
41	1894
42	1682
43	1395
44	1226
45	940
46	771
47	655
48	562
49	436
50	383
51	288
52	247
53	227
54	169
55	143
56	99
57	56
58	12
59	11
60	6
61	2
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
