#Mean	525.235
#Median	516
#Mode	497
#STDev	134.451
#PercentOfPairs	99.992
#InsertSize	Count
41	1
43	1
47	1
52	1
62	1
66	1
67	1
71	1
75	1
78	1
79	1
80	1
90	1
96	1
101	4
102	2
105	1
106	1
107	1
108	1
110	3
111	1
112	1
113	3
114	1
115	2
117	1
121	1
122	1
123	2
124	1
125	1
129	1
130	2
131	9
132	2
133	5
134	2
135	4
137	5
138	7
139	2
140	1
141	2
142	3
143	4
144	2
145	2
146	8
147	3
148	1
149	3
150	3
151	2
152	2
153	3
154	3
155	2
156	3
157	1
158	4
159	1
160	2
161	4
162	3
163	5
164	3
165	5
166	3
167	2
168	2
170	2
171	3
172	1
173	3
174	3
175	4
176	8
177	3
178	5
179	5
180	4
181	1
182	4
183	6
184	5
185	3
186	6
187	14
188	2
189	4
191	2
192	4
193	2
195	1
196	6
197	5
198	4
199	3
200	3
201	3
202	7
203	2
204	8
205	9
206	3
207	5
208	4
209	4
210	3
211	5
212	3
213	13
214	3
215	2
216	10
217	5
218	9
219	3
220	3
221	5
222	3
223	4
224	5
225	3
226	2
227	7
228	6
229	3
230	7
231	7
232	7
233	7
234	7
235	9
236	5
237	4
238	3
239	5
240	4
241	9
242	7
243	8
244	8
245	5
246	12
247	2
248	8
249	4
250	11
251	9
252	10
253	6
254	8
255	5
256	7
257	8
258	4
259	5
260	6
261	3
262	7
263	9
264	14
265	17
266	10
267	5
268	10
269	7
270	11
271	13
272	9
273	13
274	8
275	11
276	5
277	7
278	17
279	6
280	12
281	7
282	15
283	16
284	12
285	12
286	10
287	22
288	12
289	21
290	19
291	11
292	17
293	8
294	20
295	16
296	16
297	17
298	20
299	17
300	17
301	15
302	18
303	22
304	20
305	18
306	22
307	21
308	14
309	16
310	22
311	25
312	24
313	23
314	22
315	13
316	23
317	21
318	14
319	21
320	22
321	22
322	31
323	22
324	28
325	26
326	23
327	27
328	26
329	32
330	19
331	19
332	36
333	35
334	27
335	28
336	29
337	23
338	39
339	35
340	32
341	38
342	38
343	45
344	27
345	43
346	40
347	35
348	34
349	44
350	34
351	29
352	37
353	41
354	34
355	45
356	37
357	50
358	45
359	42
360	42
361	43
362	36
363	49
364	46
365	45
366	57
367	62
368	49
369	38
370	54
371	60
372	45
373	55
374	54
375	70
376	54
377	53
378	55
379	61
380	61
381	65
382	58
383	67
384	59
385	63
386	74
387	51
388	61
389	69
390	71
391	55
392	60
393	67
394	71
395	83
396	91
397	78
398	96
399	72
400	66
401	73
402	90
403	80
404	75
405	95
406	94
407	75
408	104
409	70
410	85
411	90
412	71
413	78
414	93
415	96
416	104
417	80
418	99
419	105
420	94
421	93
422	97
423	120
424	101
425	100
426	113
427	95
428	114
429	111
430	105
431	100
432	95
433	101
434	94
435	104
436	103
437	99
438	113
439	102
440	100
441	127
442	106
443	112
444	127
445	140
446	98
447	132
448	121
449	140
450	135
451	144
452	121
453	125
454	124
455	101
456	123
