#Mean	37.769
#Median	37
#Mode	37
#STDev	5.930
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	1
20	6
21	15
22	23
23	41
24	77
25	122
26	261
27	353
28	620
29	930
30	1267
31	1603
32	1879
33	2050
34	2332
35	2620
36	2784
37	2891
38	2802
39	2564
40	2218
41	1870
42	1664
43	1447
44	1161
45	961
46	774
47	616
48	512
49	451
50	361
51	331
52	242
53	219
54	192
55	117
56	69
57	51
58	11
59	8
60	6
61	6
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
