#Deviation	4.4545	4.7942
#Avg_STDev	6.991
#Diversity	4.411
#Entropy	0.108
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.702	21.553	19.383	33.763	21.086	18.790
2	34.206	25.492	22.379	33.918	24.581	21.245
3	35.616	26.186	22.150	35.112	25.523	21.192
4	35.818	26.462	23.883	35.334	25.349	22.029
5	35.903	26.591	23.194	35.543	25.717	21.599
6	37.052	27.082	23.774	36.547	25.887	21.993
7	37.093	27.167	24.053	36.535	25.827	21.887
8	37.156	27.592	24.140	36.631	25.990	21.834
9	37.166	27.482	24.507	36.597	25.874	22.176
10	37.191	27.529	23.967	36.632	25.935	22.176
11	37.139	27.264	24.320	36.676	26.003	21.887
12	37.115	27.229	24.229	36.668	26.050	21.632
13	37.107	27.338	24.444	36.667	26.028	22.065
14	37.082	27.067	23.551	36.616	25.953	22.467
15	37.123	27.373	24.350	36.584	25.905	21.665
16	37.089	27.219	24.637	36.523	25.773	21.518
17	37.059	27.024	23.801	36.546	25.807	21.615
18	37.065	27.061	23.194	36.428	25.488	21.360
19	37.032	26.948	23.856	36.397	25.470	21.222
20	37.050	27.093	23.338	36.490	25.763	21.852
21	37.027	27.030	23.939	36.429	25.410	21.298
22	37.046	27.056	23.668	36.392	25.349	21.089
23	36.999	26.946	23.538	36.372	25.383	20.523
24	36.933	26.650	23.512	36.229	25.057	20.699
25	36.969	26.886	23.694	36.188	24.990	20.672
26	36.892	26.403	23.009	36.254	25.199	21.133
27	36.864	26.249	22.767	36.214	25.040	21.177
28	36.846	26.117	22.854	36.186	24.921	20.607
29	36.814	26.151	22.150	36.124	24.785	20.478
30	36.799	26.048	22.641	36.200	25.006	20.440
31	36.720	25.767	21.497	36.087	24.770	20.478
32	36.560	22.212	19.904	36.053	24.747	20.607
33	36.763	25.994	22.458	36.098	24.887	20.516
34	36.715	25.820	22.169	35.978	24.513	20.504
35	36.732	25.944	21.933	35.887	24.371	20.108
36	36.742	25.778	22.113	35.958	24.521	20.280
37	36.668	25.643	21.951	35.847	24.159	19.719
38	36.661	25.548	22.068	35.906	24.391	19.909
39	36.681	25.735	21.863	35.968	24.504	20.033
40	36.664	25.558	21.828	35.916	24.328	19.630
41	36.608	25.243	21.497	35.836	24.257	19.898
42	36.674	25.744	21.951	35.852	24.218	19.578
43	36.607	25.453	21.863	35.892	24.323	20.208
44	36.593	25.498	21.863	35.802	24.156	19.904
45	36.627	25.547	21.933	35.782	24.192	20.011
46	36.603	25.423	21.248	35.704	23.903	19.194
47	36.611	25.516	21.951	35.738	24.084	19.651
48	36.549	25.386	21.561	35.615	23.861	19.517
49	36.536	25.368	21.880	35.625	23.899	19.377
50	36.540	25.408	21.218	35.580	23.818	19.348
51	36.466	25.029	20.929	35.508	23.726	19.486
52	36.481	25.237	21.626	35.497	23.740	18.755
53	36.523	25.240	21.218	35.573	23.754	19.289
54	36.460	24.979	20.791	35.446	23.605	18.903
55	36.475	25.088	21.371	35.387	23.489	19.402
56	36.428	24.963	21.174	35.275	23.255	18.696
57	36.408	24.949	20.579	35.293	23.341	18.580
58	36.363	24.805	20.566	35.215	23.226	18.548
59	36.375	25.000	20.402	35.192	23.301	18.588
60	36.379	24.954	20.929	35.075	23.034	18.564
61	36.357	24.868	20.737	35.134	23.180	18.130
62	36.317	24.765	20.402	35.138	23.153	18.349
63	36.333	24.881	20.985	35.162	23.243	18.859
64	36.262	24.608	20.592	35.152	23.183	18.688
65	36.213	24.486	20.553	35.175	23.170	18.280
66	36.293	24.745	20.243	35.152	23.145	18.272
67	36.255	24.684	20.414	35.113	23.132	18.428
68	36.217	24.484	20.178	35.082	23.021	18.145
69	36.225	24.557	20.160	35.067	23.024	18.680
70	36.213	24.469	20.365	35.044	22.995	18.145
