#Mean	37.817
#Median	37
#Mode	37
#STDev	5.969
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	2
17	0
18	0
19	2
20	10
21	8
22	18
23	39
24	64
25	132
26	230
27	397
28	669
29	953
30	1240
31	1507
32	1795
33	2090
34	2352
35	2617
36	2740
37	2889
38	2860
39	2600
40	2243
41	1847
42	1674
43	1395
44	1133
45	979
46	757
47	637
48	588
49	460
50	344
51	298
52	265
53	251
54	160
55	135
56	86
57	50
58	23
59	15
60	7
61	2
62	3
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
