#Mean	37.858
#Median	37
#Mode	37
#STDev	5.930
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	11
21	14
22	26
23	38
24	59
25	133
26	221
27	418
28	632
29	904
30	1205
31	1496
32	1788
33	2066
34	2318
35	2578
36	2795
37	2964
38	2884
39	2612
40	2330
41	2000
42	1714
43	1375
44	1138
45	990
46	736
47	644
48	569
49	411
50	380
51	313
52	282
53	259
54	143
55	131
56	87
57	46
58	20
59	13
60	1
61	6
62	1
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
