#Mean	37.784
#Median	37
#Mode	37
#STDev	5.961
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	1
15	0
16	0
17	0
18	3
19	1
20	3
21	11
22	23
23	42
24	74
25	142
26	267
27	369
28	643
29	972
30	1253
31	1521
32	1871
33	2097
34	2377
35	2553
36	2815
37	2952
38	2847
39	2584
40	2263
41	1906
42	1638
43	1364
44	1134
45	985
46	808
47	627
48	548
49	457
50	372
51	299
52	275
53	231
54	187
55	119
56	81
57	40
58	22
59	16
60	4
61	3
62	2
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
