#Mean	37.809
#Median	37
#Mode	37
#STDev	5.920
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	4
19	4
20	6
21	12
22	26
23	48
24	62
25	113
26	248
27	386
28	663
29	882
30	1282
31	1479
32	1740
33	2073
34	2313
35	2557
36	2810
37	2927
38	2872
39	2606
40	2293
41	1928
42	1656
43	1434
44	1145
45	952
46	789
47	587
48	519
49	395
50	334
51	311
52	282
53	240
54	211
55	139
56	59
57	38
58	13
59	12
60	4
61	2
62	1
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
