#Mean	37.814
#Median	37
#Mode	37
#STDev	5.972
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	1
15	0
16	0
17	0
18	0
19	1
20	12
21	20
22	19
23	39
24	62
25	141
26	235
27	416
28	647
29	933
30	1198
31	1592
32	1764
33	2135
34	2350
35	2581
36	2790
37	2886
38	2755
39	2664
40	2263
41	2000
42	1638
43	1422
44	1073
45	961
46	806
47	644
48	492
49	477
50	370
51	325
52	270
53	221
54	190
55	127
56	82
57	51
58	24
59	14
60	5
61	5
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
