#Mean	37.786
#Median	37
#Mode	37
#STDev	5.939
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	1
14	0
15	0
16	0
17	0
18	0
19	2
20	2
21	10
22	14
23	55
24	82
25	120
26	219
27	399
28	639
29	975
30	1249
31	1577
32	1863
33	2095
34	2290
35	2544
36	2742
37	2955
38	2828
39	2695
40	2262
41	1922
42	1703
43	1371
44	1152
45	900
46	808
47	634
48	475
49	428
50	358
51	323
52	280
53	235
54	217
55	125
56	75
57	46
58	19
59	7
60	0
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
