#Mean	37.846
#Median	37
#Mode	37
#STDev	5.944
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	0
20	7
21	9
22	21
23	34
24	77
25	136
26	241
27	395
28	604
29	959
30	1223
31	1516
32	1830
33	2056
34	2368
35	2646
36	2819
37	2909
38	2838
39	2582
40	2363
41	1965
42	1693
43	1474
44	1197
45	930
46	777
47	628
48	488
49	460
50	345
51	355
52	252
53	236
54	197
55	128
56	86
57	53
58	28
59	7
60	10
61	0
62	1
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
