#Mean	37.771
#Median	37
#Mode	37
#STDev	5.937
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	6
21	6
22	13
23	48
24	75
25	119
26	200
27	386
28	672
29	958
30	1278
31	1564
32	1924
33	2082
34	2294
35	2478
36	2686
37	2936
38	2774
39	2656
40	2239
41	1907
42	1588
43	1390
44	1139
45	960
46	724
47	675
48	521
49	433
50	347
51	306
52	274
53	238
54	169
55	140
56	68
57	47
58	24
59	4
60	5
61	0
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
