#Mean	37.791
#Median	37
#Mode	38
#STDev	5.970
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	3
20	8
21	10
22	23
23	47
24	74
25	132
26	264
27	412
28	649
29	980
30	1244
31	1570
32	1867
33	2141
34	2304
35	2587
36	2822
37	2898
38	2927
39	2714
40	2310
41	1941
42	1654
43	1390
44	1120
45	964
46	784
47	639
48	543
49	482
50	403
51	272
52	292
53	244
54	181
55	125
56	70
57	46
58	31
59	11
60	9
61	0
62	0
63	4
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
