#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98908	0.00720	0.00000	0.00000	0.00372	0.00000	0.98530	0.00857	0.00000	0.00000	0.00612	0.00000
2	0.99309	0.00681	0.00000	0.00000	0.00010	0.00000	0.99197	0.00792	0.00000	0.00000	0.00010	0.00000
3	0.99496	0.00504	0.00000	0.00000	0.00000	0.00000	0.99364	0.00636	0.00000	0.00000	0.00000	0.00000
4	0.99519	0.00478	0.00003	0.00000	0.00003	0.00000	0.99252	0.00738	0.00000	0.00008	0.00003	0.00000
5	0.99597	0.00387	0.00008	0.00016	0.00000	0.00000	0.99302	0.00683	0.00003	0.00016	0.00000	0.00000
6	0.99589	0.00387	0.00000	0.00023	0.00000	0.00000	0.99408	0.00563	0.00008	0.00026	0.00003	0.00000
7	0.99639	0.00351	0.00013	0.00010	0.00000	0.00000	0.99416	0.00568	0.00005	0.00016	0.00000	0.00000
8	0.99589	0.00398	0.00005	0.00013	0.00000	0.00000	0.99395	0.00589	0.00005	0.00016	0.00000	0.00000
9	0.99592	0.00395	0.00008	0.00013	0.00000	0.00000	0.99398	0.00589	0.00003	0.00013	0.00000	0.00000
10	0.99553	0.00426	0.00005	0.00018	0.00003	0.00000	0.99432	0.00545	0.00003	0.00021	0.00003	0.00000
11	0.99582	0.00400	0.00016	0.00018	0.00000	0.00000	0.99354	0.00618	0.00003	0.00023	0.00005	0.00000
12	0.99582	0.00403	0.00005	0.00016	0.00000	0.00000	0.99424	0.00555	0.00003	0.00021	0.00000	0.00000
13	0.99579	0.00398	0.00008	0.00021	0.00003	0.00000	0.99390	0.00581	0.00008	0.00029	0.00000	0.00000
14	0.99613	0.00364	0.00000	0.00021	0.00003	0.00000	0.99424	0.00553	0.00005	0.00023	0.00000	0.00000
15	0.99561	0.00418	0.00005	0.00021	0.00000	0.00000	0.99330	0.00639	0.00008	0.00031	0.00000	0.00000
16	0.99571	0.00406	0.00010	0.00023	0.00000	0.00000	0.99354	0.00605	0.00008	0.00036	0.00005	0.00000
17	0.99587	0.00385	0.00010	0.00029	0.00000	0.00000	0.99255	0.00712	0.00005	0.00031	0.00003	0.00000
18	0.99589	0.00393	0.00008	0.00018	0.00000	0.00000	0.99307	0.00662	0.00008	0.00031	0.00000	0.00000
19	0.99618	0.00364	0.00000	0.00018	0.00000	0.00000	0.99244	0.00696	0.00000	0.00055	0.00005	0.00000
20	0.99569	0.00406	0.00005	0.00026	0.00000	0.00000	0.99374	0.00586	0.00000	0.00039	0.00000	0.00000
21	0.99527	0.00447	0.00008	0.00026	0.00000	0.00000	0.99208	0.00758	0.00008	0.00034	0.00000	0.00000
22	0.99582	0.00393	0.00010	0.00026	0.00000	0.00000	0.99302	0.00670	0.00008	0.00029	0.00000	0.00000
23	0.99566	0.00408	0.00010	0.00026	0.00000	0.00000	0.99320	0.00654	0.00010	0.00026	0.00000	0.00000
24	0.99501	0.00473	0.00003	0.00026	0.00000	0.00000	0.99166	0.00792	0.00003	0.00039	0.00003	0.00000
25	0.99496	0.00473	0.00008	0.00031	0.00000	0.00000	0.99226	0.00738	0.00010	0.00036	0.00000	0.00000
26	0.99472	0.00507	0.00008	0.00021	0.00000	0.00000	0.99216	0.00745	0.00008	0.00036	0.00003	0.00000
27	0.99439	0.00541	0.00005	0.00021	0.00000	0.00000	0.99226	0.00740	0.00003	0.00034	0.00000	0.00000
28	0.99439	0.00541	0.00008	0.00021	0.00000	0.00000	0.99260	0.00712	0.00010	0.00029	0.00000	0.00000
29	0.99410	0.00569	0.00008	0.00021	0.00000	0.00000	0.99143	0.00824	0.00010	0.00034	0.00000	0.00000
30	0.99439	0.00541	0.00005	0.00018	0.00003	0.00000	0.99171	0.00811	0.00003	0.00018	0.00000	0.00000
31	0.99236	0.00746	0.00005	0.00018	0.00000	0.00000	0.99210	0.00771	0.00013	0.00018	0.00000	0.00000
32	0.98952	0.00603	0.00000	0.00021	0.00424	0.00000	0.99057	0.00917	0.00013	0.00023	0.00003	0.00000
33	0.99418	0.00559	0.00013	0.00023	0.00000	0.00000	0.99176	0.00790	0.00008	0.00034	0.00000	0.00000
34	0.99423	0.00551	0.00008	0.00026	0.00000	0.00000	0.99064	0.00899	0.00010	0.00034	0.00003	0.00000
35	0.99423	0.00551	0.00010	0.00026	0.00000	0.00000	0.99002	0.00967	0.00010	0.00026	0.00005	0.00000
36	0.99342	0.00626	0.00016	0.00031	0.00000	0.00000	0.99096	0.00881	0.00008	0.00023	0.00000	0.00000
