#Deviation	4.5025	4.6621
#Avg_STDev	6.951
#Diversity	4.377
#Entropy	0.107
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.729	21.507	19.917	33.783	21.206	18.905
2	34.249	25.515	22.305	33.892	24.783	21.003
3	35.708	26.575	23.107	35.108	25.520	21.682
4	35.832	26.497	22.841	35.333	25.253	21.682
5	35.945	26.875	22.994	35.576	25.869	22.517
6	37.091	27.459	23.935	36.523	25.776	22.199
7	37.148	27.546	23.963	36.542	25.793	22.208
8	37.169	27.562	23.880	36.675	26.157	22.680
9	37.199	27.800	24.656	36.599	25.898	21.749
10	37.214	27.736	24.162	36.714	26.169	22.134
11	37.172	27.617	23.991	36.691	26.033	21.920
12	37.158	27.678	24.221	36.759	26.271	21.749
13	37.131	27.611	24.371	36.643	25.847	22.080
14	37.144	27.535	23.991	36.664	26.095	21.972
15	37.089	27.309	24.162	36.630	25.939	21.617
16	37.102	27.315	24.464	36.560	25.861	21.902
17	37.068	27.276	24.371	36.473	25.505	21.333
18	37.085	27.410	24.371	36.479	25.648	21.520
19	37.080	27.288	24.755	36.449	25.512	21.766
20	37.058	27.234	23.590	36.472	25.712	22.302
21	37.070	27.252	24.162	36.511	25.742	21.617
22	37.052	27.275	24.311	36.445	25.520	21.682
23	37.010	27.032	23.641	36.373	25.384	21.228
24	36.991	27.243	23.772	36.267	25.067	21.032
25	36.952	26.837	23.539	36.148	24.912	20.830
26	36.873	26.349	22.550	36.252	25.138	20.857
27	36.908	26.625	22.714	36.241	25.209	21.169
28	36.849	26.312	22.590	36.235	25.143	21.010
29	36.795	26.090	22.315	36.179	24.999	21.053
30	36.794	26.082	22.693	36.222	25.085	20.885
31	36.733	25.993	21.695	36.113	24.772	20.683
32	36.573	22.320	20.670	36.071	24.629	20.404
33	36.772	26.115	22.221	36.213	25.058	21.228
34	36.682	25.879	22.074	35.994	24.505	20.516
35	36.698	25.919	22.165	35.960	24.494	20.211
36	36.742	26.005	22.570	36.039	24.705	20.750
37	36.710	25.868	22.490	35.953	24.418	20.165
38	36.680	25.637	21.573	36.020	24.648	20.211
39	36.685	25.837	21.863	35.953	24.409	20.283
40	36.656	25.678	21.565	35.958	24.459	20.005
41	36.632	25.397	21.415	35.843	24.205	20.084
42	36.622	25.565	21.846	35.816	24.131	20.295
43	36.585	25.507	22.239	35.849	24.191	20.090
44	36.583	25.541	22.128	35.758	24.082	19.927
45	36.573	25.457	21.898	35.802	24.201	20.200
46	36.559	25.466	21.695	35.759	24.081	19.905
47	36.587	25.517	21.300	35.752	24.025	19.527
48	36.530	25.403	21.549	35.671	23.970	19.660
49	36.538	25.453	21.915	35.686	23.999	19.982
50	36.497	25.217	21.270	35.655	23.853	19.502
51	36.516	25.326	21.517	35.574	23.789	19.024
52	36.502	25.249	20.911	35.504	23.677	19.161
53	36.501	25.367	21.240	35.591	23.914	19.644
54	36.522	25.496	21.423	35.461	23.593	19.321
55	36.466	25.169	21.392	35.419	23.548	18.927
56	36.413	25.084	21.101	35.338	23.430	18.789
57	36.412	25.181	20.856	35.290	23.356	19.340
58	36.401	25.060	20.967	35.277	23.357	18.764
59	36.409	25.075	20.736	35.186	23.255	18.454
60	36.381	25.014	20.953	35.163	23.174	18.377
61	36.347	24.926	20.579	35.165	23.273	18.470
62	36.343	24.935	20.911	35.117	23.111	18.534
63	36.329	24.906	20.749	35.173	23.259	18.408
64	36.295	24.786	20.644	35.139	23.180	18.590
65	36.291	24.777	20.967	35.171	23.120	18.566
66	36.288	24.844	20.644	35.211	23.226	18.781
67	36.280	24.780	20.856	35.161	23.131	18.875
68	36.225	24.707	20.343	35.147	23.170	18.470
69	36.241	24.741	20.154	35.073	22.981	18.365
70	36.246	24.668	20.295	35.056	23.080	18.623
71	36.187	24.489	20.466	35.048	22.945	18.118
72	36.193	24.612	20.541	35.034	23.013	18.664
73	36.172	24.561	20.119	34.957	22.852	17.972
74	36.123	24.383	20.307	34.939	22.856	18.137
75	36.133	24.399	19.995	34.924	22.857	18.064
76	35.843	24.539	20.040	34.536	23.050	18.558
77	35.989	24.383	19.766	34.817	22.956	18.377
78	36.029	24.367	19.885	35.022	23.114	18.647
79	36.064	24.365	19.682	35.127	23.252	19.042
80	36.084	24.318	19.646	35.048	22.985	18.210
81	36.063	24.318	19.809	35.019	22.991	18.377
82	36.054	24.338	19.766	34.978	22.859	18.007
83	36.058	24.268	19.615	34.986	22.837	18.028
84	35.991	24.128	19.343	35.025	22.967	17.993
85	36.019	24.217	19.411	34.915	22.764	17.834
86	35.965	24.119	19.324	34.948	22.831	17.753
87	35.940	23.990	19.229	34.900	22.792	17.699
88	35.939	24.055	19.343	34.803	22.625	17.425
89	35.922	23.969	19.046	34.776	22.567	17.693
90	35.853	23.851	18.975	34.744	22.543	17.557
91	35.915	23.957	18.887	34.695	22.435	17.631
92	35.845	23.832	18.506	34.732	22.504	17.506
93	35.904	24.041	18.939	34.657	22.455	17.213
94	35.843	23.900	19.010	34.625	22.362	17.213
95	35.789	23.755	18.948	34.542	22.255	17.254
96	35.788	23.757	19.037	34.563	22.414	17.198
97	35.784	23.791	18.734	34.446	22.155	16.884
98	35.798	23.780	18.459	34.366	22.063	16.961
99	35.779	23.726	18.668	34.372	22.129	16.680
100	35.722	23.644	18.459	34.390	22.176	16.944
101	35.699	23.610	18.260	34.335	22.040	16.797
102	35.714	23.720	18.260	34.273	21.992	16.840
103	35.615	23.489	18.335	34.293	22.088	17.128
104	35.609	23.544	18.245	34.192	21.931	16.437
105	35.554	23.308	17.967	34.123	21.900	16.532
