#Mean	37.793
#Median	37
#Mode	38
#STDev	5.935
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	3
19	2
20	10
21	21
22	18
23	44
24	69
25	113
26	252
27	421
28	642
29	918
30	1219
31	1550
32	1866
33	2073
34	2290
35	2618
36	2803
37	2797
38	2818
39	2704
40	2259
41	2013
42	1613
43	1386
44	1124
45	918
46	783
47	658
48	588
49	422
50	392
51	287
52	292
53	229
54	164
55	133
56	69
57	37
58	13
59	9
60	4
61	1
62	1
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
