#Mean	37.861
#Median	37
#Mode	38
#STDev	5.966
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	2
19	3
20	1
21	4
22	22
23	45
24	70
25	124
26	217
27	402
28	640
29	920
30	1300
31	1536
32	1770
33	2037
34	2348
35	2553
36	2805
37	2878
38	2879
39	2633
40	2249
41	1952
42	1702
43	1378
44	1123
45	1047
46	799
47	656
48	510
49	399
50	378
51	294
52	297
53	236
54	194
55	145
56	84
57	52
58	24
59	11
60	6
61	4
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
