#Deviation	4.4035	4.7272
#Avg_STDev	7.092
#Diversity	4.533
#Entropy	0.109
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.642	21.689	19.826	33.767	21.217	18.933
2	34.184	25.511	21.560	33.825	24.562	21.160
3	35.614	26.222	22.256	35.047	25.329	21.733
4	35.811	26.517	23.041	35.321	25.359	21.227
5	35.899	26.662	22.907	35.536	25.735	21.520
6	36.996	26.816	23.063	36.509	25.802	22.019
7	37.030	27.043	24.200	36.559	25.874	22.192
8	37.060	27.074	23.832	36.599	25.813	22.363
9	37.064	27.284	23.725	36.566	25.801	22.174
10	37.151	27.515	23.998	36.601	25.864	22.249
11	37.085	27.069	24.084	36.626	25.850	21.733
12	37.080	27.176	23.297	36.631	25.950	22.192
13	37.053	27.124	23.887	36.576	25.792	21.302
14	37.054	27.144	23.752	36.584	25.732	21.249
15	37.019	26.903	23.544	36.532	25.712	21.957
16	36.995	26.924	23.202	36.521	25.628	22.082
17	37.016	26.944	24.200	36.455	25.502	21.317
18	37.012	27.009	23.887	36.412	25.384	21.242
19	37.028	27.113	23.860	36.361	25.430	21.683
20	36.996	26.845	23.621	36.360	25.273	21.504
21	36.978	26.883	23.699	36.332	25.250	21.009
22	36.952	26.735	23.443	36.380	25.324	21.257
23	36.886	26.647	23.178	36.280	25.044	20.876
24	36.886	26.587	23.155	36.170	24.900	20.938
25	36.898	26.719	23.569	36.112	24.817	20.590
26	36.839	26.361	23.018	36.221	24.998	21.009
27	36.788	26.033	22.509	36.158	24.910	20.966
28	36.751	26.006	22.842	36.136	24.719	20.747
29	36.763	26.072	22.509	36.090	24.781	20.526
30	36.685	25.806	22.163	36.125	24.842	20.707
31	36.645	25.660	21.265	36.052	24.553	20.394
32	36.469	22.075	19.778	35.945	24.378	19.670
33	36.657	25.763	22.371	36.022	24.627	20.628
34	36.619	25.705	22.181	35.907	24.362	20.213
35	36.624	25.645	21.808	35.826	24.159	20.023
36	36.610	25.602	22.145	35.929	24.525	20.231
37	36.618	25.627	22.126	35.848	24.194	19.602
38	36.584	25.417	21.658	35.932	24.345	20.160
39	36.536	25.486	21.609	35.882	24.305	19.922
40	36.608	25.623	21.947	35.825	24.120	19.633
41	36.577	25.282	22.200	35.715	23.977	19.856
42	36.525	25.283	21.465	35.770	24.009	19.873
43	36.532	25.303	22.035	35.843	24.201	20.023
44	36.487	25.191	21.272	35.624	23.752	19.136
45	36.494	25.278	21.131	35.701	23.988	19.889
46	36.464	25.202	21.250	35.650	23.823	18.973
47	36.546	25.432	21.947	35.625	23.759	19.314
48	36.474	25.251	21.235	35.648	23.875	19.392
49	36.445	25.145	21.280	35.611	23.774	19.201
50	36.489	25.253	21.310	35.575	23.776	19.117
51	36.444	25.182	20.932	35.435	23.554	19.085
52	36.451	25.132	21.512	35.382	23.482	19.276
53	36.434	25.066	21.220	35.387	23.473	18.902
54	36.405	25.025	21.387	35.389	23.532	19.117
55	36.348	24.865	21.059	35.300	23.371	18.894
56	36.311	24.762	20.809	35.175	23.111	18.542
57	36.277	24.724	20.636	35.127	23.058	18.518
58	36.283	24.742	20.755	35.158	23.192	18.338
59	36.310	24.819	20.572	35.097	23.034	18.247
60	36.303	24.807	20.741	35.031	22.983	18.526
61	36.213	24.614	20.064	35.076	23.059	18.077
62	36.185	24.471	20.145	35.063	23.028	18.415
63	36.229	24.648	20.610	35.085	23.107	18.419
64	36.187	24.439	20.433	35.060	23.026	18.077
65	36.135	24.341	20.275	35.096	23.069	18.345
66	36.151	24.481	20.371	35.099	23.048	18.400
67	36.119	24.307	20.347	35.084	23.072	18.599
68	36.109	24.334	20.299	35.064	22.995	18.258
69	36.116	24.319	20.215	34.954	22.807	18.239
70	36.048	24.228	20.311	34.939	22.824	18.041
71	36.076	24.324	19.799	34.974	22.935	17.750
72	36.039	24.215	20.122	34.920	22.791	17.777
73	36.031	24.176	20.145	34.875	22.775	18.376
74	36.080	24.294	19.762	34.830	22.757	17.879
75	36.022	24.225	19.853	34.808	22.660	17.677
76	35.670	24.115	19.746	34.410	22.948	18.566
77	35.886	24.192	19.714	34.719	22.836	18.330
78	35.955	24.216	20.168	34.897	22.880	18.179
79	35.918	23.945	19.778	35.014	23.086	18.534
80	35.957	23.946	19.590	34.988	22.886	18.084
81	35.920	24.011	19.559	34.903	22.760	17.791
82	35.892	23.898	19.908	34.809	22.595	17.573
83	35.969	24.152	19.410	34.887	22.706	17.515
84	35.907	23.975	19.303	34.874	22.729	17.697
85	35.848	23.759	19.351	34.775	22.529	17.687
86	35.814	23.725	18.849	34.809	22.592	17.427
87	35.852	23.874	19.157	34.759	22.592	17.541
88	35.800	23.699	19.410	34.710	22.477	17.390
89	35.821	23.749	19.025	34.620	22.320	17.242
90	35.800	23.747	19.125	34.580	22.264	17.268
91	35.819	23.824	19.052	34.582	22.369	17.069
92	35.766	23.686	19.052	34.578	22.324	17.147
93	35.754	23.694	18.893	34.564	22.349	17.317
94	35.689	23.601	18.439	34.493	22.209	17.233
95	35.735	23.646	18.400	34.424	22.057	16.917
96	35.683	23.504	18.739	34.367	22.109	17.150
97	35.654	23.493	18.392	34.372	22.080	16.670
98	35.679	23.536	18.606	34.328	22.072	16.846
99	35.652	23.524	18.330	34.256	21.892	16.659
100	35.581	23.375	18.307	34.234	21.915	16.506
101	35.582	23.401	17.887	34.163	21.834	16.441
102	35.505	23.259	18.049	34.175	21.882	16.252
103	35.525	23.287	18.056	34.087	21.756	16.343
104	35.466	23.152	17.853	34.048	21.729	16.066
105	35.403	23.122	17.943	33.996	21.708	16.319
106	35.460	23.321	18.180	33.949	21.655	16.290
107	35.371	23.036	18.063	33.856	21.472	15.810
108	35.339	22.997	17.744	33.856	21.616	16.242
109	35.336	22.986	17.744	33.759	21.454	15.870
110	35.232	22.817	17.416	33.629	21.285	15.793
111	35.302	22.993	17.685	33.578	21.219	15.548
112	35.300	23.042	17.768	33.500	21.136	15.738
