#Mean	37.840
#Median	37
#Mode	37
#STDev	5.923
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	2
20	8
21	12
22	26
23	38
24	81
25	119
26	217
27	416
28	621
29	941
30	1263
31	1517
32	1815
33	1974
34	2268
35	2617
36	2821
37	2865
38	2844
39	2612
40	2373
41	1936
42	1703
43	1419
44	1248
45	910
46	811
47	647
48	520
49	447
50	365
51	308
52	246
53	224
54	188
55	113
56	79
57	58
58	16
59	11
60	3
61	0
62	1
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
