#Mean	37.817
#Median	37
#Mode	37
#STDev	5.936
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	1
16	0
17	0
18	0
19	5
20	5
21	7
22	25
23	53
24	78
25	142
26	236
27	429
28	616
29	925
30	1271
31	1538
32	1741
33	1990
34	2254
35	2489
36	2749
37	2919
38	2885
39	2791
40	2307
41	1984
42	1627
43	1388
44	1182
45	959
46	748
47	632
48	523
49	445
50	338
51	297
52	277
53	211
54	157
55	137
56	83
57	63
58	21
59	9
60	6
61	1
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
