#Mean	37.783
#Median	37
#Mode	37
#STDev	5.950
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	4
20	6
21	6
22	15
23	32
24	68
25	119
26	245
27	420
28	645
29	977
30	1227
31	1503
32	1866
33	2108
34	2282
35	2587
36	2730
37	2940
38	2881
39	2656
40	2281
41	1825
42	1565
43	1383
44	1167
45	959
46	809
47	597
48	510
49	420
50	333
51	285
52	283
53	248
54	199
55	143
56	85
57	32
58	24
59	14
60	8
61	4
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
