#Mean	37.781
#Median	37
#Mode	38
#STDev	5.939
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1
18	0
19	3
20	6
21	7
22	28
23	36
24	66
25	151
26	242
27	399
28	647
29	945
30	1183
31	1550
32	1819
33	2036
34	2375
35	2750
36	2851
37	2886
38	2927
39	2521
40	2274
41	1905
42	1555
43	1388
44	1177
45	988
46	812
47	647
48	462
49	445
50	375
51	320
52	243
53	243
54	160
55	145
56	75
57	45
58	21
59	15
60	8
61	2
62	1
63	1
64	0
65	0
66	0
67	1
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
