#Deviation	4.5159	4.7546
#Avg_STDev	7.033
#Diversity	4.462
#Entropy	0.108
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.675	21.793	19.635	33.800	21.577	19.407
2	34.176	25.432	21.856	33.886	24.770	21.085
3	35.568	26.013	21.996	35.114	25.574	21.986
4	35.800	26.435	23.134	35.355	25.349	21.271
5	35.940	26.886	23.042	35.525	25.680	21.577
6	37.044	27.288	23.373	36.531	25.822	21.941
7	37.077	27.361	23.811	36.539	25.779	22.022
8	37.115	27.390	23.422	36.667	26.159	22.788
9	37.098	27.260	23.784	36.626	25.931	22.301
10	37.112	27.261	23.921	36.702	26.310	22.767
11	37.105	27.212	23.866	36.692	26.113	22.058
12	37.066	27.173	23.866	36.684	25.987	21.676
13	37.064	27.226	23.784	36.671	26.048	22.113
14	37.046	27.137	23.977	36.597	25.805	21.897
15	37.033	27.107	23.497	36.593	25.824	21.324
16	37.055	27.052	23.893	36.536	25.673	21.593
17	37.055	27.142	24.209	36.555	25.751	21.378
18	37.016	27.040	23.228	36.490	25.691	21.642
19	36.984	26.921	24.239	36.383	25.419	21.339
20	36.991	27.052	23.677	36.452	25.398	21.651
21	36.980	26.849	23.625	36.436	25.414	21.355
22	36.990	26.940	24.005	36.403	25.406	20.900
23	36.978	26.988	23.730	36.340	25.250	21.203
24	36.853	26.417	22.799	36.274	25.081	20.949
25	36.910	26.695	23.204	36.227	25.058	21.203
26	36.845	26.375	23.204	36.277	25.094	20.777
27	36.785	26.133	22.651	36.247	25.128	21.743
28	36.767	26.035	22.693	36.225	25.069	20.845
29	36.743	26.007	22.273	36.159	24.810	20.340
30	36.722	25.958	22.350	36.223	24.979	20.340
31	36.613	25.598	20.654	36.151	24.830	20.683
32	36.477	21.947	20.060	36.120	24.778	20.401
33	36.661	25.687	21.925	36.137	24.817	20.657
34	36.678	25.737	22.142	36.040	24.609	20.592
35	36.642	25.727	21.821	35.977	24.466	19.838
36	36.636	25.638	22.014	36.016	24.647	20.303
37	36.601	25.548	21.838	35.939	24.520	20.142
38	36.562	25.311	21.669	35.988	24.496	19.630
39	36.583	25.510	21.304	35.939	24.340	20.432
40	36.558	25.437	21.289	35.964	24.394	20.291
41	36.561	25.202	21.221	35.857	24.167	20.166
42	36.546	25.428	21.539	35.856	24.216	20.137
43	36.495	25.274	21.491	35.878	24.238	19.920
44	36.508	25.301	21.427	35.771	24.099	19.437
45	36.532	25.494	21.736	35.811	24.135	19.641
46	36.483	25.256	21.273	35.765	24.040	19.568
47	36.503	25.356	21.753	35.707	23.983	19.300
48	36.442	25.073	21.459	35.725	24.092	19.579
49	36.492	25.280	21.184	35.653	23.809	19.457
50	36.439	25.158	20.787	35.615	23.914	19.407
51	36.393	24.996	21.350	35.564	23.787	19.149
52	36.416	25.084	20.801	35.493	23.648	19.057
53	36.351	24.880	20.835	35.537	23.801	19.070
54	36.343	24.909	21.081	35.442	23.538	18.766
55	36.322	24.835	20.981	35.404	23.517	18.632
56	36.313	24.796	20.436	35.305	23.415	18.822
57	36.319	24.938	20.939	35.290	23.357	18.534
58	36.369	24.989	20.499	35.220	23.274	18.542
59	36.327	24.907	20.602	35.140	23.135	18.321
60	36.293	24.784	20.628	35.139	23.105	18.490
61	36.235	24.554	20.499	35.134	23.203	18.616
62	36.267	24.728	20.628	35.148	23.162	18.510
63	36.242	24.687	20.537	35.190	23.254	18.775
64	36.190	24.538	20.474	35.160	23.158	18.649
65	36.179	24.568	20.194	35.193	23.254	18.223
66	36.154	24.372	20.009	35.200	23.308	18.818
67	36.191	24.562	20.602	35.166	23.174	18.430
68	36.090	24.200	19.719	35.134	23.114	18.607
69	36.120	24.441	20.020	35.109	23.101	18.462
70	36.102	24.386	20.326	35.025	22.890	18.376
71	36.124	24.388	19.986	35.014	22.918	18.082
72	36.083	24.214	20.124	34.985	22.837	18.159
73	36.103	24.308	19.964	34.915	22.800	18.148
74	36.056	24.287	19.724	34.921	22.775	17.925
75	36.024	24.206	20.147	34.971	22.971	17.869
76	35.740	24.252	19.986	34.529	23.056	18.502
77	35.892	24.168	19.998	34.826	22.954	18.329
78	35.992	24.203	20.032	34.951	22.897	18.156
79	35.983	24.227	19.651	35.019	22.995	18.010
80	35.984	24.173	19.408	35.055	23.072	18.003
81	35.975	24.081	19.447	34.968	22.918	18.024
82	35.968	24.114	19.467	35.008	22.998	17.982
83	35.998	24.195	19.339	34.969	22.841	17.855
84	35.910	23.946	19.141	34.969	22.824	17.890
85	35.890	23.873	19.150	34.845	22.589	17.773
86	35.879	23.858	19.159	34.889	22.687	17.666
87	35.840	23.732	18.850	34.842	22.650	17.720
88	35.858	23.848	18.897	34.820	22.600	17.403
89	35.817	23.801	18.880	34.735	22.497	17.185
90	35.791	23.715	18.924	34.718	22.527	17.441
91	35.808	23.810	18.785	34.605	22.299	17.230
92	35.820	23.880	19.067	34.673	22.454	17.581
93	35.763	23.688	18.837	34.645	22.458	17.366
94	35.697	23.579	18.449	34.586	22.387	17.221
95	35.705	23.554	18.240	34.488	22.216	16.795
96	35.660	23.470	18.263	34.480	22.224	16.830
97	35.687	23.588	18.569	34.473	22.230	16.921
98	35.663	23.561	18.355	34.400	22.107	17.022
99	35.723	23.712	18.449	34.343	22.110	16.538
100	35.580	23.322	18.158	34.339	22.052	16.688
101	35.593	23.391	18.363	34.316	21.966	16.300
102	35.593	23.377	18.166	34.240	21.897	16.510
103	35.566	23.426	17.995	34.231	21.970	16.736
104	35.548	23.396	18.078	34.153	21.923	16.358
105	35.536	23.389	17.866	34.101	21.787	16.006
106	35.501	23.255	17.804	34.068	21.788	16.209
107	35.394	23.147	17.585	34.011	21.699	16.065
108	35.452	23.203	17.777	33.938	21.686	16.065
109	35.363	23.027	17.670	33.818	21.543	15.970
110	35.250	22.872	17.219	33.764	21.478	15.773
111	35.275	22.910	17.306	33.736	21.418	15.855
112	35.291	22.992	17.579	33.683	21.327	15.672
113	35.262	22.913	17.285	33.545	21.185	15.672
114	35.230	22.906	17.566	33.439	21.084	15.597
115	35.175	22.824	17.451	33.559	21.206	15.684
116	35.074	22.665	17.033	33.497	21.085	15.636
117	35.024	22.555	17.131	33.355	20.942	15.583
118	35.000	22.587	17.131	33.305	20.821	15.286
119	34.993	22.593	16.926	33.282	20.849	15.227
120	35.078	22.657	16.959	33.171	20.642	15.456
121	35.009	22.577	17.004	33.082	20.586	15.131
122	34.922	22.392	16.746	33.034	20.475	15.072
123	34.963	22.495	16.810	32.916	20.296	14.849
124	34.923	22.381	16.594	32.888	20.158	14.770
125	34.847	22.411	16.725	32.844	20.100	14.873
126	34.756	22.201	16.517	32.775	20.017	14.968
127	34.687	22.111	16.507	32.718	19.899	14.628
128	34.712	22.101	16.584	32.646	19.811	14.823
129	34.636	21.960	16.315	32.451	19.593	14.420
130	34.604	21.924	16.295	32.355	19.499	14.494
131	34.488	21.675	16.103	32.342	19.409	14.279
132	34.447	21.636	16.196	32.244	19.336	14.324
133	34.474	21.704	16.089	32.219	19.321	14.465
134	34.419	21.572	16.214	32.115	19.222	14.084
135	34.270	21.375	15.822	31.936	19.028	13.975
136	34.281	21.403	15.971	31.932	19.049	14.071
137	34.204	21.290	15.813	31.862	19.039	13.820
138	34.084	21.106	15.728	31.754	18.927	13.939
139	34.151	21.145	15.909	31.637	18.817	13.905
140	34.160	21.167	15.753	31.640	18.782	13.670
141	34.069	21.146	15.770	31.588	18.743	13.733
142	34.015	21.099	15.724	31.416	18.585	13.567
143	33.887	20.832	15.694	31.368	18.659	13.747
144	33.819	20.802	15.657	31.341	18.623	13.584
145	33.751	20.707	15.291	31.291	18.566	13.539
146	33.755	20.754	15.399	31.142	18.448	13.306
147	33.754	20.733	15.430	31.198	18.546	13.552
148	33.709	20.720	15.522	31.065	18.436	13.404
149	33.617	20.571	15.208	30.941	18.316	13.356
150	33.541	20.527	15.321	30.801	18.212	13.384
151	31.858	19.138	13.758	29.266	17.230	12.162
