#Mean	37.814
#Median	37
#Mode	38
#STDev	5.916
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	2
19	0
20	11
21	9
22	13
23	33
24	58
25	127
26	245
27	377
28	674
29	953
30	1280
31	1515
32	1866
33	2072
34	2247
35	2580
36	2786
37	2882
38	2923
39	2648
40	2335
41	1949
42	1660
43	1388
44	1179
45	1018
46	762
47	631
48	544
49	422
50	332
51	339
52	297
53	230
54	162
55	111
56	69
57	43
58	18
59	12
60	11
61	3
62	1
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
