#Mean	37.811
#Median	37
#Mode	37
#STDev	5.949
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	0
18	0
19	3
20	10
21	9
22	19
23	32
24	65
25	124
26	233
27	424
28	703
29	954
30	1244
31	1505
32	1763
33	2070
34	2292
35	2640
36	2845
37	2845
38	2840
39	2634
40	2330
41	1915
42	1667
43	1372
44	1134
45	943
46	787
47	666
48	523
49	437
50	383
51	326
52	293
53	218
54	175
55	131
56	75
57	53
58	20
59	3
60	5
61	1
62	0
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
