#Deviation	4.5208	4.7578
#Avg_STDev	7.043
#Diversity	4.474
#Entropy	0.108
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.701	21.724	19.798	33.743	20.964	18.609
2	34.165	25.314	21.759	33.893	24.664	21.550
3	35.633	26.303	23.102	35.061	25.311	22.000
4	35.785	26.315	22.645	35.339	25.331	21.187
5	35.931	26.763	23.462	35.448	25.439	21.825
6	37.052	27.190	23.387	36.510	25.845	21.558
7	37.111	27.336	23.666	36.492	25.698	21.526
8	37.131	27.388	24.077	36.626	25.936	22.000
9	37.173	27.652	23.437	36.563	25.720	21.748
10	37.148	27.275	23.242	36.631	25.867	22.000
11	37.110	27.153	23.512	36.719	26.156	22.164
12	37.084	27.047	22.835	36.646	25.978	21.558
13	37.130	27.368	24.344	36.593	25.785	22.373
14	37.088	27.165	23.172	36.618	25.927	21.929
15	37.071	27.238	23.772	36.562	25.726	21.558
16	37.101	27.354	23.908	36.508	25.665	21.607
17	37.068	27.193	23.387	36.498	25.675	21.400
18	37.070	27.200	23.437	36.387	25.438	21.172
19	37.022	27.045	24.077	36.352	25.403	21.740
20	37.036	27.086	23.640	36.402	25.420	21.689
21	37.007	26.956	22.686	36.372	25.295	20.859
22	36.979	26.788	24.106	36.342	25.291	21.085
23	36.966	26.769	23.412	36.300	25.212	21.384
24	36.896	26.540	23.242	36.203	25.027	20.764
25	36.905	26.667	23.102	36.169	24.945	21.041
26	36.849	26.235	23.412	36.244	25.075	20.866
27	36.846	26.298	22.900	36.178	24.948	21.114
28	36.830	26.257	22.922	36.179	24.884	20.697
29	36.775	25.991	22.326	36.165	24.890	20.845
30	36.736	25.863	22.193	36.175	24.858	20.710
31	36.654	25.611	21.243	36.093	24.784	20.859
32	36.493	22.222	20.346	36.021	24.515	20.092
33	36.688	25.739	22.813	36.085	24.677	20.764
34	36.675	25.705	22.583	35.957	24.476	20.409
35	36.646	25.575	21.905	35.903	24.369	20.209
36	36.687	25.818	22.250	36.004	24.507	20.360
37	36.692	25.818	22.101	35.899	24.379	20.121
38	36.621	25.484	21.610	35.941	24.422	20.001
39	36.613	25.580	21.819	35.907	24.353	19.934
40	36.652	25.654	21.993	35.898	24.263	19.749
41	36.598	25.301	21.802	35.781	24.023	19.516
42	36.592	25.460	21.922	35.740	24.067	19.675
43	36.553	25.365	21.667	35.786	24.154	19.945
44	36.578	25.469	21.651	35.703	24.018	19.531
45	36.589	25.465	21.442	35.720	23.921	19.397
46	36.554	25.377	21.024	35.691	23.955	19.382
47	36.571	25.482	21.537	35.628	23.817	19.333
48	36.515	25.277	21.303	35.603	23.774	19.304
