#Mean	37.808
#Median	37
#Mode	37
#STDev	5.956
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	1
18	1
19	0
20	4
21	11
22	17
23	49
24	74
25	120
26	234
27	380
28	652
29	988
30	1310
31	1501
32	1800
33	2074
34	2256
35	2601
36	2817
37	2885
38	2811
39	2564
40	2277
41	1916
42	1645
43	1400
44	1227
45	953
46	773
47	665
48	505
49	441
50	356
51	293
52	293
53	226
54	180
55	126
56	93
57	44
58	17
59	12
60	5
61	2
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
