#Mean	37.838
#Median	37
#Mode	37
#STDev	5.973
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	3
20	4
21	10
22	18
23	35
24	61
25	130
26	263
27	411
28	645
29	934
30	1240
31	1523
32	1822
33	2052
34	2328
35	2539
36	2760
37	2840
38	2821
39	2637
40	2338
41	1918
42	1588
43	1372
44	1156
45	970
46	813
47	650
48	515
49	409
50	389
51	339
52	274
53	238
54	214
55	128
56	76
57	35
58	22
59	15
60	3
61	3
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
