#Deviation	4.4202	4.7442
#Avg_STDev	7.032
#Diversity	4.459
#Entropy	0.108
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.633	21.419	19.763	33.793	21.364	19.177
2	34.153	25.255	21.755	33.894	24.809	21.523
3	35.602	26.109	22.296	35.111	25.490	21.499
4	35.740	26.107	22.354	35.375	25.473	21.372
5	35.887	26.692	23.508	35.511	25.627	22.008
6	37.033	27.034	23.457	36.534	25.899	22.044
7	37.074	27.294	23.689	36.557	25.874	21.679
8	37.088	27.220	23.689	36.606	25.869	22.174
9	37.133	27.327	23.663	36.576	25.811	21.372
10	37.105	27.234	24.135	36.638	26.007	22.008
11	37.112	27.396	24.284	36.699	26.060	21.946
12	37.064	27.164	24.164	36.673	25.995	21.780
13	37.110	27.297	24.077	36.594	25.802	21.629
14	37.043	26.985	22.960	36.613	25.886	21.884
15	37.068	27.266	24.135	36.553	25.719	21.404
16	37.065	27.241	23.610	36.497	25.571	21.797
17	37.039	27.140	23.991	36.518	25.673	21.499
18	37.002	27.001	23.482	36.461	25.497	21.763
19	37.033	27.055	24.439	36.407	25.517	21.797
20	36.960	26.922	24.284	36.454	25.580	21.563
21	36.988	26.914	23.879	36.447	25.587	21.849
22	36.944	26.673	22.982	36.384	25.408	20.845
23	36.954	26.653	23.457	36.391	25.377	21.021
24	36.931	26.619	23.584	36.293	25.216	20.750
25	36.922	26.680	23.407	36.210	25.080	21.057
26	36.857	26.282	23.213	36.261	25.086	21.028
27	36.808	26.231	22.316	36.208	24.973	20.723
28	36.803	26.186	22.258	36.245	25.051	20.791
29	36.746	26.006	22.394	36.253	25.126	20.887
30	36.771	26.097	22.433	36.158	24.813	20.488
31	36.660	25.664	21.229	36.093	24.717	20.326
32	36.504	22.170	20.250	36.039	24.587	19.907
33	36.671	25.609	22.513	36.144	24.907	20.723
34	36.664	25.730	22.335	36.006	24.674	20.617
35	36.646	25.726	21.893	35.935	24.390	20.211
36	36.629	25.658	22.316	35.985	24.450	19.996
37	36.603	25.499	21.705	35.926	24.387	19.722
38	36.588	25.483	20.806	35.955	24.469	20.146
39	36.612	25.598	21.688	35.893	24.298	20.657
40	36.636	25.679	21.397	35.886	24.367	19.658
41	36.522	25.128	21.688	35.846	24.277	19.841
42	36.572	25.374	21.789	35.870	24.283	19.754
43	36.548	25.378	21.397	35.868	24.260	20.100
44	36.534	25.326	21.428	35.783	24.173	19.586
45	36.534	25.362	21.605	35.774	24.137	19.648
46	36.523	25.264	21.214	35.708	23.999	19.985
47	36.501	25.339	21.397	35.733	24.041	19.648
48	36.452	25.124	20.995	35.695	23.945	19.277
49	36.450	25.143	21.274	35.676	23.939	19.494
50	36.427	24.968	21.110	35.599	23.738	19.135
51	36.413	24.925	20.813	35.554	23.783	19.173
52	36.374	24.825	21.671	35.520	23.691	19.404
53	36.400	24.993	20.813	35.630	24.066	20.158
54	36.385	24.955	21.066	35.455	23.615	18.891
55	36.376	25.032	21.110	35.409	23.557	18.796
56	36.348	24.959	21.214	35.331	23.375	18.723
57	36.349	25.027	20.719	35.282	23.323	18.976
58	36.306	24.783	20.548	35.245	23.310	18.967
59	36.302	24.820	20.854	35.240	23.274	18.573
60	36.331	24.847	20.995	35.119	23.154	18.441
61	36.230	24.649	20.548	35.145	23.224	18.449
62	36.250	24.637	20.523	35.091	23.094	18.545
63	36.267	24.682	20.447	35.115	23.088	18.702
64	36.225	24.591	20.952	35.141	23.115	18.401
65	36.171	24.470	20.536	35.193	23.255	18.247
66	36.170	24.512	20.238	35.173	23.102	18.425
67	36.188	24.592	20.626	35.184	23.223	18.285
68	36.154	24.511	20.179	35.107	23.133	18.472
69	36.169	24.482	19.839	35.060	22.949	18.224
70	36.121	24.376	19.883	34.977	22.892	18.054
71	36.114	24.343	20.179	35.008	22.913	17.898
72	36.117	24.377	20.281	34.987	22.860	18.164
73	36.115	24.364	20.063	34.998	22.898	17.716
74	36.097	24.445	20.250	34.925	22.808	17.997
75	36.079	24.324	19.949	34.865	22.733	17.922
76	35.726	24.226	19.595	34.471	22.879	18.135
77	35.891	24.213	19.657	34.841	22.986	18.386
78	36.005	24.263	19.894	35.074	23.242	18.521
