#Mean	37.851
#Median	37
#Mode	37
#STDev	5.966
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	10
22	17
23	39
24	66
25	98
26	248
27	407
28	652
29	919
30	1227
31	1572
32	1869
33	2063
34	2272
35	2556
36	2805
37	2937
38	2820
39	2629
40	2327
41	1881
42	1616
43	1423
44	1171
45	936
46	805
47	654
48	540
49	440
50	375
51	308
52	289
53	201
54	208
55	125
56	76
57	45
58	44
59	13
60	8
61	6
62	2
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
