#Deviation	4.3955	4.6875
#Avg_STDev	6.994
#Diversity	4.425
#Entropy	0.108
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.773	21.892	20.305	33.771	21.490	18.963
2	34.198	25.532	21.773	33.922	24.861	21.528
3	35.619	26.295	22.013	35.111	25.533	22.166
4	35.828	26.570	22.934	35.401	25.478	21.201
5	35.906	26.760	23.346	35.545	25.722	21.764
6	37.045	27.114	23.618	36.492	25.760	21.848
7	37.127	27.307	23.542	36.535	25.942	22.240
8	37.150	27.401	24.309	36.644	26.073	22.203
9	37.163	27.403	24.279	36.576	25.899	22.184
10	37.194	27.537	24.850	36.631	26.002	22.775
11	37.152	27.388	23.443	36.687	26.104	22.040
12	37.138	27.396	24.309	36.676	25.995	22.334
13	37.112	27.210	24.446	36.638	25.952	22.430
14	37.135	27.404	24.104	36.576	25.910	22.240
15	37.123	27.388	24.190	36.541	25.713	22.057
16	37.094	27.307	23.991	36.590	25.924	21.882
17	37.065	27.285	23.963	36.518	25.664	21.201
18	37.032	27.170	23.936	36.461	25.586	21.714
19	37.060	27.261	24.555	36.397	25.591	21.600
20	37.003	26.976	23.643	36.424	25.540	21.969
21	37.028	27.080	23.643	36.384	25.365	21.274
22	37.015	26.985	23.492	36.347	25.181	21.157
23	36.982	26.828	23.643	36.337	25.192	21.252
24	36.927	26.731	23.274	36.267	25.152	21.000
25	36.955	26.889	23.592	36.220	25.097	20.624
26	36.904	26.582	22.826	36.222	25.079	21.128
27	36.855	26.426	22.721	36.214	25.006	20.944
28	36.842	26.205	22.912	36.241	25.088	20.741
29	36.766	25.973	22.102	36.153	24.951	20.715
30	36.752	26.013	22.934	36.187	24.989	20.702
31	36.699	25.865	21.690	36.108	24.768	20.702
32	36.537	22.051	20.176	36.008	24.486	20.081
33	36.732	25.967	22.324	36.064	24.711	20.586
34	36.701	25.867	21.908	35.937	24.479	20.302
35	36.712	25.917	22.362	35.890	24.397	20.611
36	36.712	25.942	22.459	35.998	24.584	20.243
37	36.673	25.705	22.249	35.952	24.562	20.387
38	36.645	25.564	21.404	35.950	24.448	20.048
39	36.657	25.730	22.459	35.931	24.483	20.014
40	36.637	25.601	21.857	35.948	24.452	19.802
41	36.580	25.351	21.649	35.867	24.208	20.059
42	36.582	25.464	21.593	35.829	24.230	19.893
43	36.561	25.401	21.995	35.861	24.247	19.882
44	36.585	25.474	21.773	35.726	23.976	19.559
45	36.579	25.473	21.657	35.789	24.182	19.915
46	36.567	25.441	21.420	35.747	24.031	19.295
47	36.569	25.465	21.513	35.731	23.921	19.092
48	36.517	25.410	21.451	35.670	23.922	19.295
49	36.562	25.473	21.577	35.709	23.998	19.391
50	36.482	25.223	21.451	35.603	23.806	19.754
51	36.520	25.396	21.641	35.462	23.606	18.622
52	36.475	25.217	21.166	35.453	23.662	19.295
53	36.479	25.270	21.268	35.472	23.664	19.396
54	36.427	24.986	21.268	35.411	23.480	19.003
55	36.435	25.113	20.737	35.364	23.467	18.976
56	36.387	24.963	21.195	35.214	23.218	18.838
57	36.399	25.007	20.939	35.219	23.238	18.783
58	36.387	25.036	21.151	35.202	23.195	18.745
59	36.451	25.234	21.268	35.169	23.237	18.401
60	36.378	24.944	20.457	35.106	23.113	18.704
61	36.315	24.818	20.750	35.072	23.027	18.249
62	36.321	24.821	20.803	35.115	23.222	18.502
63	36.290	24.669	20.672	35.148	23.224	18.463
64	36.301	24.744	20.764	35.147	23.173	18.534
65	36.281	24.673	20.420	35.159	23.173	18.132
66	36.254	24.713	20.608	35.155	23.217	18.774
67	36.285	24.812	20.582	35.151	23.137	18.393
68	36.191	24.443	20.165	35.046	22.977	18.470
