#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98879	0.00681	0.00000	0.00000	0.00440	0.00000	0.98633	0.00798	0.00000	0.00000	0.00569	0.00000
2	0.99364	0.00615	0.00000	0.00000	0.00021	0.00000	0.99310	0.00680	0.00000	0.00000	0.00010	0.00000
3	0.99419	0.00579	0.00000	0.00000	0.00003	0.00000	0.99333	0.00667	0.00000	0.00000	0.00000	0.00000
4	0.99513	0.00487	0.00000	0.00000	0.00000	0.00000	0.99226	0.00772	0.00000	0.00003	0.00000	0.00000
5	0.99463	0.00526	0.00005	0.00008	0.00003	0.00000	0.99381	0.00598	0.00003	0.00018	0.00003	0.00000
6	0.99539	0.00453	0.00005	0.00008	0.00000	0.00000	0.99378	0.00590	0.00003	0.00024	0.00008	0.00000
7	0.99578	0.00403	0.00010	0.00018	0.00000	0.00000	0.99307	0.00661	0.00003	0.00029	0.00003	0.00000
8	0.99581	0.00401	0.00008	0.00018	0.00000	0.00000	0.99423	0.00554	0.00005	0.00024	0.00000	0.00000
9	0.99597	0.00387	0.00008	0.00016	0.00000	0.00000	0.99402	0.00564	0.00010	0.00031	0.00003	0.00000
10	0.99618	0.00367	0.00000	0.00010	0.00005	0.00000	0.99425	0.00546	0.00005	0.00029	0.00000	0.00000
11	0.99586	0.00401	0.00003	0.00013	0.00000	0.00000	0.99344	0.00632	0.00008	0.00021	0.00003	0.00000
12	0.99620	0.00374	0.00005	0.00005	0.00000	0.00000	0.99396	0.00588	0.00008	0.00016	0.00000	0.00000
13	0.99607	0.00390	0.00005	0.00003	0.00000	0.00000	0.99404	0.00583	0.00018	0.00013	0.00000	0.00000
14	0.99641	0.00351	0.00008	0.00008	0.00000	0.00000	0.99373	0.00611	0.00010	0.00016	0.00000	0.00000
15	0.99620	0.00367	0.00003	0.00013	0.00000	0.00000	0.99315	0.00674	0.00008	0.00010	0.00000	0.00000
16	0.99605	0.00382	0.00005	0.00013	0.00000	0.00000	0.99307	0.00674	0.00000	0.00016	0.00003	0.00000
17	0.99529	0.00456	0.00008	0.00016	0.00000	0.00000	0.99365	0.00617	0.00005	0.00016	0.00003	0.00000
18	0.99618	0.00367	0.00005	0.00016	0.00000	0.00000	0.99270	0.00714	0.00010	0.00016	0.00000	0.00000
19	0.99628	0.00356	0.00010	0.00016	0.00000	0.00000	0.99399	0.00590	0.00003	0.00008	0.00003	0.00000
20	0.99563	0.00416	0.00013	0.00021	0.00000	0.00000	0.99354	0.00630	0.00013	0.00016	0.00000	0.00000
21	0.99558	0.00424	0.00008	0.00018	0.00000	0.00000	0.99276	0.00703	0.00021	0.00021	0.00000	0.00000
22	0.99482	0.00508	0.00008	0.00010	0.00000	0.00000	0.99307	0.00667	0.00016	0.00026	0.00000	0.00000
23	0.99518	0.00466	0.00003	0.00016	0.00000	0.00000	0.99270	0.00711	0.00005	0.00013	0.00005	0.00000
24	0.99550	0.00432	0.00018	0.00018	0.00000	0.00000	0.99192	0.00795	0.00005	0.00010	0.00003	0.00000
25	0.99586	0.00393	0.00008	0.00021	0.00000	0.00000	0.99221	0.00764	0.00005	0.00016	0.00000	0.00000
26	0.99537	0.00432	0.00005	0.00031	0.00000	0.00000	0.99278	0.00706	0.00005	0.00016	0.00000	0.00000
27	0.99484	0.00487	0.00010	0.00029	0.00000	0.00000	0.99200	0.00787	0.00008	0.00013	0.00000	0.00000
28	0.99508	0.00471	0.00005	0.00021	0.00000	0.00000	0.99234	0.00748	0.00008	0.00018	0.00000	0.00000
29	0.99427	0.00558	0.00013	0.00016	0.00000	0.00000	0.99171	0.00821	0.00016	0.00008	0.00000	0.00000
30	0.99432	0.00545	0.00005	0.00024	0.00000	0.00000	0.99192	0.00800	0.00003	0.00008	0.00000	0.00000
31	0.99254	0.00736	0.00013	0.00010	0.00000	0.00000	0.99137	0.00856	0.00010	0.00008	0.00000	0.00000
32	0.99010	0.00558	0.00018	0.00013	0.00419	0.00000	0.99008	0.00968	0.00013	0.00013	0.00010	0.00000
33	0.99476	0.00505	0.00010	0.00018	0.00000	0.00000	0.99118	0.00871	0.00003	0.00008	0.00003	0.00000
34	0.99453	0.00531	0.00008	0.00016	0.00000	0.00000	0.99218	0.00764	0.00003	0.00018	0.00000	0.00000
35	0.99419	0.00560	0.00010	0.00021	0.00000	0.00000	0.99131	0.00848	0.00003	0.00016	0.00005	0.00000
36	0.99406	0.00571	0.00013	0.00024	0.00000	0.00000	0.99100	0.00882	0.00013	0.00018	0.00000	0.00000
37	0.99463	0.00516	0.00008	0.00021	0.00000	0.00000	0.99068	0.00911	0.00008	0.00013	0.00008	0.00000
38	0.99301	0.00665	0.00003	0.00024	0.00010	0.00000	0.99037	0.00947	0.00010	0.00016	0.00000	0.00000
39	0.99348	0.00610	0.00008	0.00042	0.00000	0.00000	0.98992	0.01000	0.00008	0.00008	0.00000	0.00000
40	0.99290	0.00670	0.00010	0.00039	0.00000	0.00000	0.98963	0.01016	0.00005	0.00021	0.00000	0.00000
41	0.99301	0.00660	0.00013	0.00031	0.00008	0.00000	0.98987	0.00997	0.00008	0.00010	0.00005	0.00000
42	0.99293	0.00673	0.00008	0.00034	0.00000	0.00000	0.98890	0.01094	0.00005	0.00016	0.00000	0.00000
43	0.99298	0.00675	0.00005	0.00026	0.00000	0.00000	0.99000	0.00987	0.00013	0.00013	0.00000	0.00000
