#Mean	37.828
#Median	37
#Mode	38
#STDev	5.976
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	3
19	4
20	12
21	18
22	22
23	40
24	73
25	104
26	233
27	404
28	624
29	987
30	1236
31	1587
32	1812
33	2072
34	2289
35	2696
36	2727
37	2807
38	2852
39	2638
40	2195
41	1935
42	1719
43	1367
44	1151
45	972
46	798
47	670
48	553
49	438
50	366
51	320
52	318
53	242
54	170
55	119
56	79
57	38
58	25
59	3
60	13
61	2
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
