#Deviation	4.4332	4.7102
#Avg_STDev	7.009
#Diversity	4.438
#Entropy	0.108
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.714	21.813	19.914	33.752	21.163	18.752
2	34.215	25.649	22.238	33.912	24.820	21.173
3	35.607	26.119	23.141	35.150	25.694	21.971
4	35.808	26.375	22.815	35.380	25.508	21.340
5	35.910	26.705	23.259	35.547	25.649	21.719
6	37.033	27.098	23.877	36.565	26.047	22.098
7	37.052	26.993	23.532	36.590	25.976	22.364
8	37.141	27.399	24.163	36.697	26.143	22.605
9	37.165	27.498	23.741	36.639	25.973	21.936
10	37.160	27.613	23.905	36.694	26.212	22.647
11	37.112	27.267	23.506	36.708	26.195	21.918
12	37.093	27.121	23.332	36.671	25.976	22.443
13	37.098	27.205	23.795	36.640	25.859	21.728
14	37.120	27.339	23.768	36.630	25.904	21.728
15	37.120	27.409	23.822	36.633	26.000	22.043
16	37.100	27.251	24.533	36.582	25.834	21.848
17	37.071	27.258	24.163	36.580	25.923	21.830
18	37.034	27.036	24.046	36.474	25.629	21.203
19	37.030	26.937	23.933	36.419	25.478	21.900
20	37.061	27.244	23.877	36.441	25.663	21.514
21	37.046	27.118	24.046	36.409	25.475	21.264
22	36.985	26.782	23.877	36.416	25.444	21.340
23	36.966	26.702	22.826	36.412	25.544	21.309
24	36.935	26.726	23.141	36.219	25.086	20.436
25	36.932	26.695	22.870	36.221	25.084	20.886
26	36.845	26.235	22.914	36.244	24.923	20.963
27	36.837	26.115	23.003	36.227	25.003	21.173
28	36.805	26.195	22.981	36.246	25.033	20.590
29	36.761	26.043	22.412	36.144	24.845	21.085
30	36.781	26.067	22.532	36.222	25.039	20.970
31	36.745	25.925	21.288	36.125	24.853	21.203
32	36.567	22.009	20.178	36.039	24.596	20.110
33	36.768	26.124	22.181	36.104	24.807	20.928
34	36.685	25.775	22.314	36.003	24.624	20.708
35	36.668	25.675	21.754	35.886	24.302	20.012
36	36.666	25.633	21.857	35.956	24.466	20.313
37	36.651	25.688	21.771	35.895	24.366	20.018
38	36.621	25.500	21.571	35.953	24.510	20.093
39	36.642	25.627	22.126	35.959	24.464	20.122
40	36.656	25.551	22.257	35.870	24.178	19.668
41	36.615	25.235	21.909	35.834	24.152	20.058
42	36.592	25.411	21.788	35.843	24.211	19.905
43	36.557	25.387	21.927	35.872	24.286	20.133
44	36.566	25.425	21.587	35.771	24.109	19.610
45	36.612	25.508	22.107	35.788	24.169	19.817
46	36.551	25.361	21.703	35.730	23.972	19.548
47	36.505	25.175	21.771	35.769	24.167	20.081
48	36.542	25.448	21.153	35.686	23.910	19.668
49	36.530	25.371	21.539	35.666	23.942	19.393
50	36.439	25.076	21.349	35.628	23.853	19.467
51	36.451	25.159	21.506	35.491	23.674	18.651
52	36.455	25.106	21.411	35.500	23.758	19.266
53	36.485	25.276	20.625	35.499	23.585	19.065
54	36.450	25.118	20.923	35.475	23.542	19.129
55	36.484	25.221	21.443	35.372	23.521	18.988
56	36.445	25.122	21.334	35.294	23.356	18.829
57	36.427	25.079	21.349	35.236	23.269	19.006
58	36.409	25.035	21.123	35.267	23.406	18.794
59	36.352	24.840	20.573	35.154	23.198	18.495
60	36.379	24.918	20.586	35.113	23.108	18.182
61	36.339	24.844	20.717	35.142	23.192	18.609
62	36.346	24.864	20.704	35.157	23.209	18.272
63	36.355	24.868	20.560	35.171	23.204	18.580
64	36.299	24.827	21.138	35.172	23.196	18.560
65	36.171	24.472	20.334	35.143	23.109	18.676
66	36.161	24.355	20.414	35.151	23.114	18.487
67	36.182	24.524	20.309	35.101	23.044	18.552
68	36.165	24.377	19.993	35.163	23.190	18.864
69	36.174	24.460	20.396	35.066	23.103	18.119
70	36.148	24.450	20.073	35.010	22.959	18.345
71	36.182	24.430	20.142	34.987	22.857	18.031
72	36.185	24.496	20.038	34.947	22.815	18.082
73	36.158	24.439	20.096	34.967	22.868	17.956
74	36.143	24.540	20.016	34.943	22.817	18.178
75	36.076	24.326	20.225	34.956	22.814	17.786
76	35.807	24.398	20.166	34.470	22.974	18.314
77	35.926	24.182	20.061	34.822	23.062	18.487
78	35.974	24.234	19.914	34.990	23.073	18.642
79	36.043	24.263	19.982	35.079	23.172	18.424
80	36.064	24.311	19.735	35.060	22.969	17.977
81	36.006	24.072	19.542	35.009	22.879	17.889
82	36.007	24.171	19.751	35.012	22.954	17.896
83	36.005	24.128	19.143	34.940	22.803	17.917
84	35.993	24.161	19.237	35.006	22.940	17.953
85	35.940	24.035	19.431	34.897	22.772	18.104
86	35.918	23.974	19.392	34.907	22.769	17.879
87	35.885	23.891	19.290	34.882	22.775	17.592
88	35.934	23.996	19.078	34.825	22.644	17.875
89	35.836	23.825	19.024	34.695	22.393	17.398
90	35.807	23.726	18.786	34.635	22.390	17.200
