#Mean	37.820
#Median	37
#Mode	38
#STDev	5.944
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	2
18	0
19	3
20	4
21	15
22	27
23	38
24	64
25	125
26	237
27	388
28	653
29	903
30	1229
31	1518
32	1802
33	2085
34	2359
35	2582
36	2670
37	2819
38	2867
39	2681
40	2275
41	1923
42	1593
43	1396
44	1194
45	894
46	732
47	669
48	543
49	467
50	374
51	326
52	258
53	207
54	181
55	121
56	66
57	67
58	22
59	5
60	6
61	0
62	2
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
