#Mean	37.800
#Median	37
#Mode	37
#STDev	5.912
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	2
21	7
22	28
23	28
24	79
25	132
26	227
27	416
28	626
29	956
30	1187
31	1485
32	1893
33	2027
34	2453
35	2562
36	2826
37	2928
38	2820
39	2622
40	2304
41	1927
42	1668
43	1373
44	1159
45	972
46	784
47	656
48	481
49	446
50	381
51	287
52	263
53	216
54	185
55	126
56	86
57	48
58	16
59	13
60	5
61	2
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
