#Mean	525.697
#Median	516
#Mode	520
#STDev	135.811
#PercentOfPairs	99.995
#InsertSize	Count
17	1
48	1
56	1
77	1
80	1
88	1
89	1
90	1
91	2
92	1
93	2
99	1
101	1
102	2
105	1
106	1
107	1
108	1
110	1
111	1
112	1
113	2
114	2
115	1
117	1
118	1
120	1
121	1
124	1
125	2
126	1
127	3
129	1
130	1
131	1
132	1
133	4
134	2
135	1
136	5
137	1
138	2
139	7
140	5
141	3
142	3
143	7
145	3
146	3
147	2
148	1
149	2
150	3
152	1
153	5
154	1
155	4
156	4
157	3
158	8
159	7
160	5
161	5
162	6
163	8
164	4
165	5
166	2
167	4
168	3
169	5
170	7
171	4
172	3
173	5
174	8
175	1
176	1
177	1
178	4
179	4
180	3
181	2
182	4
183	2
184	4
185	2
186	5
187	3
188	2
189	2
190	2
191	5
192	3
193	5
194	4
195	5
196	1
197	6
198	4
199	6
200	3
201	2
202	8
203	9
204	3
205	4
206	4
207	6
208	2
209	3
210	5
211	7
212	3
213	5
214	6
215	5
216	10
217	3
218	8
219	5
220	2
221	6
222	2
223	5
224	5
225	2
226	8
227	7
228	8
229	5
230	4
231	7
232	6
233	1
234	1
235	10
236	7
237	7
238	9
239	7
240	8
241	4
242	10
243	6
244	7
245	7
246	7
247	9
248	5
249	6
250	8
251	11
252	4
253	7
254	10
255	16
256	6
257	5
258	10
259	5
260	13
261	10
262	7
263	12
264	10
265	6
266	11
267	11
268	16
269	6
270	13
271	16
272	4
273	10
274	6
275	12
276	14
277	8
278	7
279	6
280	17
281	13
282	11
283	5
284	16
285	7
286	11
287	7
288	9
289	12
290	14
291	19
292	15
293	13
294	9
295	7
296	8
297	11
298	22
299	14
300	18
301	21
302	22
303	17
304	16
305	22
306	19
307	15
308	15
309	23
310	21
311	14
312	27
313	26
314	13
315	16
316	22
317	16
318	25
319	23
320	18
321	22
322	22
323	21
324	15
325	23
326	34
327	27
328	31
329	32
330	25
331	30
332	23
333	37
334	29
335	27
336	44
337	42
338	26
339	23
340	27
341	35
342	44
343	26
